month,year,plot,stake,species,abundance
July,1988,21,46,sole sp,15
July,1988,21,51,phei xero,5
July,1988,21,53,sole sp,25
July,1988,21,55,phei xero,15
July,1988,21,57,sole xylo,10
July,1988,21,62,phei xero,15
July,1988,21,64,phei xero,10
July,1988,21,66,phei xero,15
July,1988,21,71,phei xero,15
July,1988,21,73,phei xero,20
July,1988,21,75,phei xero,10
July,1988,21,77,sole sp,10
July,1988,22,11,sole xylo,15
July,1988,22,13,novo cock,3
July,1988,22,13,phei xero,15
July,1988,22,15,phei xero,15
July,1988,22,17,phei xero,10
July,1988,22,24,phei xero,10
July,1988,22,26,novo cock,1
July,1988,22,26,phei xero,4
July,1988,22,31,phei sita,3
July,1988,22,37,pogo mari,15
July,1988,22,44,sole xylo,20
July,1988,22,46,pogo mari,3
July,1988,22,46,sole xylo,10
July,1988,22,53,sole xylo,30
July,1988,22,55,sole xylo,10
July,1988,22,57,sole sp,10
July,1988,22,62,phei xero,1
July,1988,22,62,pogo dese,10
July,1988,22,64,pogo mari,2
July,1988,22,66,phei xero,4
July,1988,22,71,sole sp,5
July,1988,22,73,pogo mari,4
July,1988,22,73,sole sp,20
July,1988,22,77,phei xero,1
July,1988,22,77,sole xylo,5
July,1988,23,11,sole xylo,20
July,1988,23,13,sole xylo,1
July,1988,23,15,phei xero,20
July,1988,23,17,phei xero,1
July,1988,23,17,sole xylo,5
July,1988,23,22,phei dese,5
July,1988,23,22,sole xylo,5
July,1988,23,24,sole xylo,15
July,1988,23,26,myrm mimi,1
July,1988,23,26,sole xylo,10
July,1988,23,31,phei xero,5
July,1988,23,31,sole xylo,5
July,1988,23,33,phei dese,2
July,1988,23,33,phei xero,10
July,1988,23,33,sole xylo,2
July,1988,23,35,cono insa,2
July,1988,23,37,phei xero,15
July,1988,23,42,cono insa,1
July,1988,23,42,phei xero,10
July,1988,23,44,cono insa,3
July,1988,23,44,phei xero,5
July,1988,23,46,phei xero,10
July,1988,23,51,phei xero,10
July,1988,23,53,cono insa,3
July,1988,23,53,phei sita,5
July,1988,23,53,phei xero,3
July,1988,23,55,sole xylo,5
July,1988,23,57,cono insa,1
July,1988,23,57,sole xylo,20
July,1988,23,62,cono insa,1
July,1988,23,62,novo cock,1
July,1988,23,64,cono insa,2
July,1988,23,66,phei xero,5
July,1988,23,71,phei xero,5
July,1988,23,73,phei xero,10
July,1988,23,75,phei xero,20
July,1988,23,77,cono insa,3
July,1988,23,77,irid prui,3
July,1988,24,11,novo cock,1
July,1988,24,11,phei xero,3
July,1988,24,11,sole xylo,2
July,1988,24,13,phei xero,3
July,1988,24,13,pogo dese,1
July,1988,24,13,sole xylo,15
July,1988,24,15,myrm mimi,1
July,1988,24,15,phei xero,5
July,1988,24,15,sole xylo,1
July,1988,24,17,phei xero,25
July,1988,24,22,pogo dese,2
July,1988,24,22,sole xylo,10
July,1988,24,24,sole xylo,20
July,1988,24,26,sole xylo,1
July,1988,24,31,sole xylo,40
July,1988,24,33,sole xylo,5
July,1988,24,35,sole xylo,25
July,1988,24,37,sole xylo,1
July,1988,24,42,sole xylo,10
July,1988,24,44,sole xylo,10
July,1988,24,46,sole xylo,45
July,1988,24,51,cono insa,3
July,1988,24,51,phei xero,15
July,1988,24,53,phei xero,5
July,1988,24,53,sole xylo,5
July,1988,24,55,phei sita,10
July,1988,24,55,sole xylo,2
July,1988,24,57,phei xero,10
July,1988,24,57,sole sp,2
July,1988,24,62,phei xero,20
July,1988,24,64,sole xylo,20
July,1988,24,66,cono insa,1
July,1988,24,66,phei xero,2
July,1988,24,66,pogo dese,2
July,1988,24,71,phei xero,20
July,1988,24,73,novo cock,1
July,1988,24,73,phei xero,2
July,1988,24,73,sole sp,1
July,1988,24,75,pogo dese,1
July,1988,24,75,sole sp,5
July,1988,24,77,cono insa,3
July,1988,24,77,sole xylo,5
July,1989,1,11,phei sita,40
July,1989,1,15,novo cock,1
July,1989,1,15,phei xero,3
July,1989,1,15,sole xylo,5
July,1989,1,17,sole sp,5
July,1989,1,22,cono insa,3
July,1989,1,22,sole xylo,20
July,1989,1,24,novo cock,2
July,1989,1,24,phei xero,5
July,1989,1,24,sole xylo,10
July,1989,1,26,phei dese,2
July,1989,1,26,phei sita,20
July,1989,1,31,sole xylo,20
July,1989,1,33,phei xero,20
July,1989,1,33,pogo mari,1
July,1989,1,35,sole xylo,30
July,1989,1,37,phei dese,10
July,1989,1,37,phei xero,30
July,1989,1,42,pogo mari,2
July,1989,1,42,sole xylo,60
July,1989,1,44,phei xero,20
July,1989,1,44,sole sp,3
July,1989,1,46,phei xero,10
July,1989,1,51,phei xero,5
July,1989,1,51,sole xylo,10
July,1989,1,53,phei xero,3
July,1989,1,53,sole sp,5
July,1989,1,55,phei xero,40
July,1989,1,57,phei sita,30
July,1989,1,57,phei xero,10
July,1989,1,62,phei xero,5
July,1989,1,64,cono insa,2
July,1989,1,64,sole xylo,60
July,1989,1,66,phei xero,5
July,1989,1,66,sole xylo,30
July,1989,1,71,phei xero,3
July,1989,1,71,sole sp,20
July,1989,1,73,sole sp,50
July,1989,1,75,sole sp,30
July,1989,1,77,sole sp,30
July,1989,2,11,phei sita,10
July,1989,2,13,sole xylo,40
July,1989,2,15,sole xylo,50
July,1989,2,17,sole xylo,25
July,1989,2,22,phei xero,5
July,1989,2,24,pogo dese,5
July,1989,2,24,sole xylo,20
July,1989,2,26,sole xylo,40
July,1989,2,31,phei sita,15
July,1989,2,31,phei xero,5
July,1989,2,33,sole xylo,60
July,1989,2,35,sole xylo,55
July,1989,2,37,sole xylo,15
July,1989,2,42,sole xylo,20
July,1989,2,44,novo cock,2
July,1989,2,44,sole xylo,30
July,1989,2,46,sole xylo,40
July,1989,2,51,sole xylo,40
July,1989,2,53,sole xylo,35
July,1989,2,55,sole xylo,40
July,1989,2,57,sole xylo,30
July,1989,2,62,phei sita,1
July,1989,2,62,sole xylo,30
July,1989,2,64,myrm depi,3
July,1989,2,64,sole xylo,40
July,1989,2,66,myrm depi,3
July,1989,2,66,sole xylo,40
July,1989,2,71,sole xylo,45
July,1989,2,73,sole xylo,30
July,1989,2,75,sole xylo,25
July,1989,2,77,sole xylo,30
July,1989,3,11,sole sp,2
July,1989,3,11,sole xylo,25
July,1989,3,13,sole xylo,20
July,1989,3,15,cono insa,2
July,1989,3,15,sole xylo,20
July,1989,3,17,irid prui,3
July,1989,3,17,phei dese,10
July,1989,3,22,sole xylo,35
July,1989,3,24,myrm mimi,1
July,1989,3,24,phei dese,10
July,1989,3,26,cono bico,2
July,1989,3,26,sole xylo,35
July,1989,3,31,sole sp,10
July,1989,3,31,sole xylo,30
July,1989,3,33,sole xylo,10
July,1989,3,35,irid prui,1
July,1989,3,35,phei dese,3
July,1989,3,37,sole sp,5
July,1989,3,42,sole sp,15
July,1989,3,44,sole sp,20
July,1989,3,46,sole xylo,10
July,1989,3,51,cono insa,1
July,1989,3,51,sole xylo,10
July,1989,3,53,sole sp,10
July,1989,3,55,sole xylo,20
July,1989,3,57,sole xylo,10
July,1989,3,62,sole sp,20
July,1989,3,64,sole xylo,15
July,1989,3,66,sole sp,3
July,1989,3,71,cono insa,1
July,1989,3,71,sole xylo,20
July,1989,3,73,sole sp,20
July,1989,3,75,sole sp,2
July,1989,3,77,sole xylo,45
July,1989,4,11,cono insa,5
July,1989,4,11,sole sp,5
July,1989,4,13,cono insa,5
July,1989,4,13,irid prui,3
July,1989,4,15,cono insa,1
July,1989,4,17,cono insa,1
July,1989,4,22,cono insa,1
July,1989,4,24,cono insa,1
July,1989,4,24,phei xero,2
July,1989,4,24,sole sp,3
July,1989,4,26,sole sp,2
July,1989,4,31,cono insa,3
July,1989,4,31,sole sp,10
July,1989,4,33,cono insa,1
July,1989,4,33,phei xero,1
July,1989,4,35,sole sp,1
July,1989,4,37,irid prui,1
July,1989,4,42,cono insa,3
July,1989,4,42,phei xero,20
July,1989,4,44,cono insa,3
July,1989,4,46,cono insa,5
July,1989,4,51,cono insa,3
July,1989,4,51,sole sp,20
July,1989,4,53,cono insa,4
July,1989,4,53,irid prui,1
July,1989,4,55,cono insa,1
July,1989,4,55,irid prui,1
July,1989,4,57,cono insa,1
July,1989,4,57,phei xero,10
July,1989,4,57,sole sp,20
July,1989,4,62,cono insa,2
July,1989,4,62,sole sp,5
July,1989,4,64,irid prui,3
July,1989,4,66,cono insa,4
July,1989,4,71,cono insa,1
July,1989,4,73,cono insa,3
July,1989,4,73,sole sp,5
July,1989,4,75,cono insa,1
July,1989,4,75,phei xero,1
July,1989,4,77,cono insa,1
July,1989,4,77,sole xylo,15
July,1989,5,11,phei xero,10
July,1989,5,11,sole sp,1
July,1989,5,13,novo cock,1
July,1989,5,13,phei xero,15
July,1989,5,13,pogo dese,8
July,1989,5,13,sole sp,1
July,1989,5,15,cono insa,2
July,1989,5,15,pogo dese,1
July,1989,5,15,sole xylo,3
July,1989,5,17,cono insa,4
July,1989,5,17,phei sita,8
July,1989,5,17,sole xylo,1
July,1989,5,22,novo cock,1
July,1989,5,22,phei xero,10
July,1989,5,22,pogo dese,1
July,1989,5,24,pogo dese,1
July,1989,5,24,sole xylo,50
July,1989,5,26,irid prui,1
July,1989,5,26,sole sp,5
July,1989,5,31,cono insa,3
July,1989,5,31,sole sp,15
July,1989,5,33,novo cock,1
July,1989,5,33,phei sita,15
July,1989,5,33,pogo dese,5
July,1989,5,35,novo cock,1
July,1989,5,35,sole xylo,10
July,1989,5,37,phei sita,10
July,1989,5,37,sole xylo,10
July,1989,5,42,cono insa,1
July,1989,5,42,novo cock,1
July,1989,5,42,sole xylo,30
July,1989,5,44,irid prui,8
July,1989,5,44,novo cock,2
July,1989,5,44,phei sita,8
July,1989,5,46,cono insa,1
July,1989,5,46,phei sita,7
July,1989,5,51,phei sita,1
July,1989,5,53,cono insa,1
July,1989,5,53,novo cock,2
July,1989,5,53,pogo dese,1
July,1989,5,53,sole xylo,40
July,1989,5,55,cono insa,1
July,1989,5,55,novo cock,1
July,1989,5,55,phei sita,1
July,1989,5,55,sole xylo,5
July,1989,5,57,cono insa,5
July,1989,5,57,novo cock,1
July,1989,5,57,pogo dese,1
July,1989,5,57,sole sp,1
July,1989,5,62,sole sp,45
July,1989,5,64,novo cock,1
July,1989,5,64,phei sita,3
July,1989,5,64,sole sp,8
July,1989,5,66,phei xero,5
July,1989,5,66,sole sp,10
July,1989,5,71,phei sita,8
July,1989,5,71,sole sp,8
July,1989,5,73,cono insa,1
July,1989,5,73,sole xylo,2
July,1989,5,75,sole sp,30
July,1989,5,77,irid prui,1
July,1989,5,77,sole xylo,1
July,1989,6,11,phei xero,30
July,1989,6,11,pogo dese,1
July,1989,6,13,cono insa,3
July,1989,6,13,phei dese,1
July,1989,6,13,phei xero,5
July,1989,6,13,sole sp,15
July,1989,6,15,phei dese,65
July,1989,6,15,pogo dese,10
July,1989,6,17,cono insa,1
July,1989,6,17,novo cock,1
July,1989,6,17,phei dese,50
July,1989,6,22,phei xero,10
July,1989,6,22,pogo dese,1
July,1989,6,22,sole sp,10
July,1989,6,24,sole sp,10
July,1989,6,26,novo cock,1
July,1989,6,26,phei dese,40
July,1989,6,31,sole sp,60
July,1989,6,33,myrm depi,1
July,1989,6,33,phei xero,15
July,1989,6,35,cono insa,1
July,1989,6,35,phei dese,5
July,1989,6,35,phei sita,4
July,1989,6,37,phei xero,2
July,1989,6,37,sole sp,25
July,1989,6,42,cono insa,1
July,1989,6,42,phei dese,10
July,1989,6,42,pogo dese,1
July,1989,6,44,phei dese,10
July,1989,6,46,phei dese,10
July,1989,6,51,sole sp,40
July,1989,6,53,pogo dese,2
July,1989,6,53,sole xylo,15
July,1989,6,55,cono insa,1
July,1989,6,55,phei dese,10
July,1989,6,57,novo cock,2
July,1989,6,57,phei dese,10
July,1989,6,57,phei xero,2
July,1989,6,62,cono insa,1
July,1989,6,62,phei dese,1
July,1989,6,64,cono insa,3
July,1989,6,64,sole xylo,10
July,1989,6,66,phei dese,7
July,1989,6,71,cono insa,3
July,1989,6,73,sole sp,20
July,1989,6,75,cono insa,1
July,1989,6,75,irid prui,1
July,1989,6,75,phei xero,10
July,1989,6,77,sole sp,30
July,1989,7,11,cono bico,10
July,1989,7,11,novo cock,2
July,1989,7,11,sole xylo,10
July,1989,7,13,sole xylo,25
July,1989,7,17,myrm mimi,4
July,1989,7,17,phei xero,20
July,1989,7,22,sole xylo,20
July,1989,7,24,sole xylo,15
July,1989,7,26,irid prui,5
July,1989,7,26,phei xero,15
July,1989,7,31,phei xero,10
July,1989,7,33,sole sp,10
July,1989,7,37,phei xero,5
July,1989,7,37,sole xylo,15
July,1989,7,42,phei xero,20
July,1989,7,42,sole xylo,15
July,1989,7,44,phei xero,50
July,1989,7,46,phei xero,25
July,1989,7,51,myrm mimi,10
July,1989,7,51,sole sp,30
July,1989,7,53,sole xylo,25
July,1989,7,55,novo cock,1
July,1989,7,55,sole xylo,25
July,1989,7,57,phei sita,5
July,1989,7,57,phei xero,5
July,1989,7,62,phei xero,5
July,1989,7,64,novo cock,1
July,1989,7,64,phei xero,10
July,1989,7,64,sole sp,15
July,1989,7,66,phei xero,10
July,1989,7,71,phei sita,10
July,1989,7,71,phei xero,5
July,1989,7,71,sole sp,5
July,1989,7,73,sole sp,40
July,1989,7,75,sole sp,3
July,1989,7,77,phei xero,10
July,1989,7,77,sole sp,50
July,1989,8,11,sole sp,15
July,1989,8,13,cono insa,1
July,1989,8,13,irid prui,3
July,1989,8,15,sole sp,10
July,1989,8,17,cono insa,2
July,1989,8,17,irid prui,2
July,1989,8,22,sole sp,1
July,1989,8,24,irid prui,5
July,1989,8,24,sole sp,4
July,1989,8,26,sole sp,3
July,1989,8,33,phei dese,50
July,1989,8,35,phei xero,5
July,1989,8,37,myrm mimi,1
July,1989,8,37,phei xero,10
July,1989,8,44,phei xero,5
July,1989,8,51,sole sp,10
July,1989,8,55,cono insa,1
July,1989,8,57,sole sp,4
July,1989,8,64,cono insa,1
July,1989,8,64,phei xero,5
July,1989,8,64,sole sp,10
July,1989,8,66,cono insa,1
July,1989,8,66,sole sp,3
July,1989,8,77,sole sp,10
July,1989,9,11,phei xero,4
July,1989,9,13,phei xero,10
July,1989,9,13,pogo mari,10
July,1989,9,15,phei dese,4
July,1989,9,15,pogo dese,1
July,1989,9,17,sole xylo,30
July,1989,9,22,sole sp,15
July,1989,9,24,myrm mimi,1
July,1989,9,24,phei sita,5
July,1989,9,26,phei xero,15
July,1989,9,31,phei xero,10
July,1989,9,31,sole xylo,5
July,1989,9,33,irid prui,2
July,1989,9,33,phei xero,2
July,1989,9,33,pogo dese,1
July,1989,9,33,pogo mari,1
July,1989,9,35,myrm mimi,1
July,1989,9,35,sole sp,15
July,1989,9,37,pogo dese,1
July,1989,9,42,phei xero,5
July,1989,9,42,pogo mari,2
July,1989,9,42,sole sp,5
July,1989,9,44,pogo mari,1
July,1989,9,46,sole sp,25
July,1989,9,51,pogo dese,1
July,1989,9,51,sole sp,15
July,1989,9,53,phei xero,20
July,1989,9,55,pogo dese,2
July,1989,9,55,sole sp,25
July,1989,9,57,pogo dese,2
July,1989,9,62,irid prui,3
July,1989,9,62,phei sita,5
July,1989,9,62,phei xero,10
July,1989,9,64,sole sp,30
July,1989,9,66,sole sp,20
July,1989,9,71,phei xero,30
July,1989,9,73,phei xero,5
July,1989,9,73,sole sp,2
July,1989,9,75,cono insa,1
July,1989,9,75,sole sp,25
July,1989,9,77,sole sp,15
July,1989,10,13,cono insa,1
July,1989,10,24,sole sp,20
July,1989,10,26,sole sp,5
July,1989,10,31,phei dese,5
July,1989,10,31,phei xero,5
July,1989,10,51,phei sita,15
July,1989,10,57,phei sita,2
July,1989,10,73,sole sp,15
July,1989,11,11,novo cock,1
July,1989,11,11,phei xero,3
July,1989,11,15,cono insa,3
July,1989,11,22,cono insa,1
July,1989,11,22,phei dese,2
July,1989,11,22,phei sita,5
July,1989,11,26,phei dese,10
July,1989,11,31,novo cock,1
July,1989,11,33,phei dese,3
July,1989,11,33,sole sp,5
July,1989,11,37,phei sita,2
July,1989,11,37,sole sp,1
July,1989,11,42,novo cock,1
July,1989,11,42,phei dese,1
July,1989,11,42,phei xero,6
July,1989,11,46,phei dese,2
July,1989,11,46,phei xero,1
July,1989,11,46,sole xylo,1
July,1989,11,51,phei xero,5
July,1989,11,53,phei xero,5
July,1989,11,55,phei sita,3
July,1989,11,55,phei xero,10
July,1989,11,57,sole sp,10
July,1989,11,62,phei sita,3
July,1989,11,62,phei xero,5
July,1989,11,64,sole sp,15
July,1989,11,71,myrm mimi,1
July,1989,11,71,phei sita,1
July,1989,11,73,sole xylo,2
July,1989,11,75,phei xero,10
July,1989,12,17,sole sp,5
July,1989,12,35,phei xero,7
July,1989,12,55,sole xylo,2
July,1989,12,73,sole xylo,2
July,1989,13,13,sole sp,5
July,1989,13,15,sole sp,20
July,1989,13,17,cono insa,20
July,1989,13,17,phei xero,1
July,1989,13,22,cono insa,1
July,1989,13,22,phei sita,5
July,1989,13,26,phei dese,1
July,1989,13,31,sole sp,10
July,1989,13,33,phei sita,10
July,1989,13,35,phei sita,1
July,1989,13,37,phei xero,1
July,1989,13,42,phei sita,1
July,1989,13,44,sole sp,25
July,1989,13,46,sole sp,3
July,1989,13,53,sole xylo,2
July,1989,13,55,sole sp,35
July,1989,13,57,sole sp,30
July,1989,13,62,phei dese,15
July,1989,13,64,phei xero,1
July,1989,13,64,sole sp,15
July,1989,13,71,phei xero,1
July,1989,13,71,sole sp,1
July,1989,13,75,phei sita,1
July,1989,13,75,sole sp,7
July,1989,13,77,sole sp,10
July,1989,14,11,phei sita,25
July,1989,14,13,cono insa,2
July,1989,14,15,phei dese,1
July,1989,14,17,phei xero,1
July,1989,14,17,sole sp,5
July,1989,14,22,phei sita,8
July,1989,14,22,pogo imbe,1
July,1989,14,24,cono insa,1
July,1989,14,26,novo cock,1
July,1989,14,26,phei xero,2
July,1989,14,31,phei dese,1
July,1989,14,31,sole xylo,40
July,1989,14,33,cono insa,1
July,1989,14,33,irid prui,2
July,1989,14,35,irid prui,1
July,1989,14,37,irid prui,1
July,1989,14,42,irid prui,1
July,1989,14,42,phei xero,1
July,1989,14,44,phei xero,1
July,1989,14,44,sole xylo,10
July,1989,14,46,phei xero,15
July,1989,14,51,phei xero,15
July,1989,14,53,phei sita,8
July,1989,14,53,phei xero,1
July,1989,14,55,sole xylo,35
July,1989,14,57,irid prui,1
July,1989,14,57,phei sita,10
July,1989,14,62,irid prui,1
July,1989,14,62,phei sita,2
July,1989,14,62,sole sp,8
July,1989,14,64,irid prui,1
July,1989,14,64,phei sita,5
July,1989,14,66,phei sita,5
July,1989,14,71,irid prui,3
July,1989,14,71,phei sita,7
July,1989,14,71,sole sp,3
July,1989,14,73,phei sita,2
July,1989,14,73,phei xero,1
July,1989,14,73,sole sp,30
July,1989,14,75,sole xylo,15
July,1989,14,77,irid prui,1
July,1989,14,77,phei sita,1
July,1989,15,11,sole sp,15
July,1989,15,13,sole sp,25
July,1989,15,15,sole xylo,10
July,1989,15,17,novo cock,2
July,1989,15,17,sole xylo,5
July,1989,15,22,phei sita,1
July,1989,15,22,sole sp,20
July,1989,15,24,irid prui,1
July,1989,15,24,sole sp,25
July,1989,15,26,irid prui,1
July,1989,15,26,novo cock,1
July,1989,15,31,phei sita,2
July,1989,15,31,sole sp,20
July,1989,15,33,irid prui,1
July,1989,15,33,phei sita,1
July,1989,15,35,cono insa,1
July,1989,15,35,irid prui,1
July,1989,15,35,phei sita,25
July,1989,15,37,phei dese,20
July,1989,15,42,sole sp,40
July,1989,15,44,sole sp,45
July,1989,15,46,sole xylo,20
July,1989,15,51,sole xylo,25
July,1989,15,53,phei sita,1
July,1989,15,53,sole sp,10
July,1989,15,55,sole xylo,15
July,1989,15,57,irid prui,10
July,1989,15,62,cono insa,1
July,1989,15,62,sole sp,25
July,1989,15,64,sole sp,50
July,1989,15,66,novo cock,1
July,1989,15,66,sole sp,10
July,1989,15,71,sole sp,20
July,1989,15,73,cono insa,1
July,1989,15,73,sole sp,10
July,1989,15,75,novo cock,2
July,1989,15,75,phei dese,5
July,1989,15,75,phei sita,2
July,1989,15,77,sole sp,10
July,1989,16,11,crem sp,1
July,1989,16,11,novo cock,1
July,1989,16,11,sole sp,25
July,1989,16,13,phei dese,35
July,1989,16,15,phei dese,15
July,1989,16,15,sole sp,10
July,1989,16,17,phei sita,10
July,1989,16,22,novo cock,20
July,1989,16,24,novo cock,5
July,1989,16,26,cono insa,1
July,1989,16,26,novo cock,1
July,1989,16,26,sole xylo,2
July,1989,16,31,sole sp,30
July,1989,16,33,novo cock,25
July,1989,16,35,novo cock,1
July,1989,16,35,phei dese,10
July,1989,16,35,sole sp,5
July,1989,16,37,sole sp,15
July,1989,16,42,sole sp,20
July,1989,16,42,sole xylo,5
July,1989,16,44,novo cock,6
July,1989,16,44,sole sp,30
July,1989,16,46,sole xylo,2
July,1989,16,51,novo cock,3
July,1989,16,51,phei sita,10
July,1989,16,51,pogo dese,2
July,1989,16,53,sole sp,15
July,1989,16,55,phei xero,3
July,1989,16,55,sole sp,20
July,1989,16,57,sole xylo,35
July,1989,16,62,sole sp,10
July,1989,16,64,sole xylo,3
July,1989,16,66,irid prui,1
July,1989,16,66,sole sp,2
July,1989,16,71,cono insa,1
July,1989,16,73,sole sp,20
July,1989,16,77,sole xylo,10
July,1989,17,13,myrm mimi,1
July,1989,17,15,cono insa,1
July,1989,17,33,sole sp,1
July,1989,17,35,cono insa,1
July,1989,17,35,sole sp,3
July,1989,17,62,phei xero,20
July,1989,17,64,phei xero,2
July,1989,17,77,phei dese,5
July,1989,18,11,sole sp,30
July,1989,18,13,irid prui,2
July,1989,18,13,phei xero,20
July,1989,18,15,phei xero,25
July,1989,18,17,phei sita,20
July,1989,18,22,phei xero,10
July,1989,18,22,sole sp,20
July,1989,18,24,phei xero,5
July,1989,18,24,sole sp,10
July,1989,18,26,sole sp,25
July,1989,18,31,phei xero,30
July,1989,18,33,irid prui,2
July,1989,18,33,phei sita,10
July,1989,18,35,phei sita,30
July,1989,18,37,phei sita,5
July,1989,18,37,phei xero,15
July,1989,18,42,cono insa,1
July,1989,18,42,irid prui,2
July,1989,18,42,phei xero,1
July,1989,18,44,irid prui,1
July,1989,18,44,phei xero,20
July,1989,18,46,sole sp,20
July,1989,18,53,phei xero,30
July,1989,18,55,myrm mimi,1
July,1989,18,55,phei xero,3
July,1989,18,62,phei xero,20
July,1989,18,64,phei sita,20
July,1989,18,71,phei sita,5
July,1989,18,73,irid prui,2
July,1989,18,73,phei xero,3
July,1989,18,75,phei xero,5
July,1989,18,77,phei xero,5
July,1989,19,11,myrm mexi,1
July,1989,19,11,sole sp,10
July,1989,19,13,cono insa,1
July,1989,19,13,phei xero,1
July,1989,19,13,sole sp,2
July,1989,19,37,cono insa,1
July,1989,19,44,phei dese,3
July,1989,19,57,phei dese,5
July,1989,19,66,sole xylo,1
July,1989,19,71,cono insa,1
July,1989,19,73,cono insa,1
July,1989,19,77,phei dese,6
July,1989,20,11,cono insa,2
July,1989,20,11,sole sp,2
July,1989,20,13,sole sp,1
July,1989,20,15,cono insa,1
July,1989,20,15,myrm mimi,2
July,1989,20,17,phei xero,10
July,1989,20,22,sole sp,10
July,1989,20,26,phei xero,3
July,1989,20,31,irid prui,8
July,1989,20,35,cono insa,3
July,1989,20,35,irid prui,5
July,1989,20,37,cono insa,5
July,1989,20,37,irid prui,3
July,1989,20,46,irid prui,2
July,1989,20,46,sole sp,10
July,1989,20,51,sole sp,10
July,1989,20,53,sole sp,10
July,1989,20,57,cono insa,2
July,1989,20,64,cono insa,4
July,1989,20,66,phei xero,5
July,1989,20,71,cono insa,2
July,1989,20,71,phei sita,3
July,1989,20,73,cono insa,2
July,1989,20,75,sole sp,10
July,1989,20,77,phei xero,3
July,1989,20,77,sole sp,1
July,1989,21,11,cono insa,1
July,1989,21,11,phei xero,10
July,1989,21,11,sole sp,2
July,1989,21,13,cono insa,3
July,1989,21,13,irid prui,2
July,1989,21,13,phei sita,5
July,1989,21,15,myrm mimi,1
July,1989,21,15,phei xero,2
July,1989,21,17,phei xero,10
July,1989,21,17,sole sp,15
July,1989,21,22,irid prui,2
July,1989,21,22,phei sita,5
July,1989,21,24,cono insa,3
July,1989,21,24,phei sita,15
July,1989,21,26,irid prui,3
July,1989,21,26,phei xero,10
July,1989,21,26,sole sp,5
July,1989,21,31,phei xero,10
July,1989,21,33,sole sp,50
July,1989,21,35,irid prui,10
July,1989,21,35,sole sp,10
July,1989,21,37,sole xylo,50
July,1989,21,42,novo cock,4
July,1989,21,42,sole sp,3
July,1989,21,44,phei sita,5
July,1989,21,46,pogo mari,25
July,1989,21,46,sole xylo,35
July,1989,21,51,cono insa,2
July,1989,21,51,novo cock,4
July,1989,21,51,phei sita,15
July,1989,21,51,pogo imbe,5
July,1989,21,53,cono insa,2
July,1989,21,53,phei xero,1
July,1989,21,55,sole sp,15
July,1989,21,57,sole xylo,45
