day,month,year,period,plot,sampled,effort,qcflag
23,6,1980,35,5,1,49,1
23,6,1980,35,6,1,49,1
23,6,1980,35,7,1,49,1
22,6,1980,35,8,1,49,1
22,6,1980,35,9,1,49,1
22,6,1980,35,10,1,49,1
22,6,1980,35,11,1,49,1
23,6,1980,35,12,1,49,1
23,6,1980,35,13,1,49,1
23,6,1980,35,14,1,49,1
23,6,1980,35,15,1,49,1
23,6,1980,35,16,1,49,1
22,6,1980,35,17,1,49,1
22,6,1980,35,18,1,49,1
22,6,1980,35,19,1,49,1
22,6,1980,35,20,1,49,1
22,6,1980,35,21,1,49,1
22,6,1980,35,22,1,49,1
22,6,1980,35,23,1,49,1
22,6,1980,35,24,1,49,1
22,7,1980,36,1,1,49,1
22,7,1980,36,2,1,49,1
22,7,1980,36,3,1,49,1
22,7,1980,36,4,1,49,1
22,7,1980,36,5,1,49,1
22,7,1980,36,6,1,49,1
22,7,1980,36,7,1,49,1
21,7,1980,36,8,1,49,1
21,7,1980,36,9,1,49,1
21,7,1980,36,10,1,49,1
21,7,1980,36,11,1,49,1
22,7,1980,36,12,1,49,1
22,7,1980,36,13,1,49,1
22,7,1980,36,14,1,49,1
22,7,1980,36,15,1,49,1
22,7,1980,36,16,1,49,1
21,7,1980,36,17,1,49,1
21,7,1980,36,18,1,49,1
21,7,1980,36,19,1,49,1
21,7,1980,36,20,1,49,1
21,7,1980,36,21,1,49,1
21,7,1980,36,22,1,49,1
21,7,1980,36,23,1,49,1
21,7,1980,36,24,1,49,1
14,8,1980,37,1,1,49,1
14,8,1980,37,2,1,49,1
14,8,1980,37,3,1,49,1
14,8,1980,37,4,1,49,1
14,8,1980,37,5,1,49,1
14,8,1980,37,6,1,49,1
14,8,1980,37,7,1,49,1
13,8,1980,37,8,1,49,1
13,8,1980,37,9,1,49,1
13,8,1980,37,10,1,49,1
13,8,1980,37,11,1,49,1
14,8,1980,37,12,1,49,1
14,8,1980,37,13,1,49,1
14,8,1980,37,14,1,49,1
14,8,1980,37,15,1,49,1
14,8,1980,37,16,1,49,1
13,8,1980,37,17,1,49,1
13,8,1980,37,18,1,49,1
13,8,1980,37,19,1,49,1
13,8,1980,37,20,1,49,1
13,8,1980,37,21,1,49,1
13,8,1980,37,22,1,49,1
13,8,1980,37,23,1,49,1
13,8,1980,37,24,1,49,1
8,9,1980,38,1,1,49,1
8,9,1980,38,2,1,49,1
8,9,1980,38,3,1,49,1
8,9,1980,38,4,1,49,1
8,9,1980,38,5,1,49,1
8,9,1980,38,6,1,49,1
8,9,1980,38,7,1,49,1
7,9,1980,38,8,1,49,1
7,9,1980,38,9,1,49,1
7,9,1980,38,10,1,49,1
7,9,1980,38,11,1,49,1
8,9,1980,38,12,1,49,1
7,9,1980,38,13,1,49,1
8,9,1980,38,14,1,49,1
8,9,1980,38,15,1,49,1
8,9,1980,38,16,1,49,1
7,9,1980,38,17,1,49,1
7,9,1980,38,18,1,49,1
7,9,1980,38,19,1,49,1
7,9,1980,38,20,1,49,1
7,9,1980,38,21,1,49,1
7,9,1980,38,22,1,49,1
7,9,1980,38,23,1,49,1
7,9,1980,38,24,1,49,1
11,10,1980,39,1,1,49,1
12,10,1980,39,2,1,49,1
12,10,1980,39,3,1,49,1
12,10,1980,39,4,1,49,1
12,10,1980,39,5,1,49,1
12,10,1980,39,6,1,49,1
11,10,1980,39,7,1,49,1
11,10,1980,39,8,1,49,1
12,10,1980,39,9,1,49,1
11,10,1980,39,10,1,49,1
11,10,1980,39,11,1,49,1
12,10,1980,39,12,1,49,1
11,10,1980,39,13,1,49,1
12,10,1980,39,14,1,49,1
12,10,1980,39,15,1,49,1
12,10,1980,39,16,1,49,1
11,10,1980,39,17,1,49,1
12,10,1980,39,18,1,49,1
11,10,1980,39,19,1,49,1
11,10,1980,39,20,1,49,1
11,10,1980,39,21,1,49,1
11,10,1980,39,22,1,49,1
11,10,1980,39,23,1,49,1
11,10,1980,39,24,1,49,1
8,11,1980,40,1,1,49,1
9,11,1980,40,2,1,49,1
9,11,1980,40,3,1,49,1
9,11,1980,40,4,1,49,1
9,11,1980,40,5,1,49,1
9,11,1980,40,6,1,49,1
8,11,1980,40,7,1,49,1
8,11,1980,40,8,1,49,1
9,11,1980,40,9,1,49,1
8,11,1980,40,10,1,49,1
8,11,1980,40,11,1,49,1
9,11,1980,40,12,1,49,1
8,11,1980,40,13,1,49,1
9,11,1980,40,14,1,49,1
8,11,1980,40,15,1,49,1
8,11,1980,40,16,1,49,1
8,11,1980,40,17,1,49,1
9,11,1980,40,18,1,49,1
8,11,1980,40,19,1,49,1
8,11,1980,40,20,1,49,1
8,11,1980,40,21,1,49,1
8,11,1980,40,22,1,49,1
8,11,1980,40,23,1,49,1
8,11,1980,40,24,1,49,1
15,12,1980,41,1,1,49,1
15,12,1980,41,2,1,49,1
15,12,1980,41,3,1,49,1
15,12,1980,41,4,1,49,1
15,12,1980,41,5,1,49,1
15,12,1980,41,6,1,49,1
15,12,1980,41,7,1,49,1
16,12,1980,41,8,1,49,1
15,12,1980,41,9,1,49,1
15,12,1980,41,10,1,49,1
16,12,1980,41,11,1,49,1
16,12,1980,41,12,1,49,1
16,12,1980,41,13,1,49,1
15,12,1980,41,14,1,49,1
15,12,1980,41,15,1,49,1
15,12,1980,41,16,1,49,1
16,12,1980,41,17,1,49,1
16,12,1980,41,18,1,49,1
16,12,1980,41,19,1,49,1
16,12,1980,41,20,1,49,1
16,12,1980,41,21,1,49,1
16,12,1980,41,22,1,49,1
15,12,1980,41,23,1,49,1
15,12,1980,41,24,1,49,1
12,1,1981,42,1,1,49,1
12,1,1981,42,2,1,49,1
12,1,1981,42,3,0,0,1
12,1,1981,42,4,1,49,1
12,1,1981,42,5,1,49,1
12,1,1981,42,6,1,49,1
11,1,1981,42,7,1,49,1
11,1,1981,42,8,1,49,1
12,1,1981,42,9,1,49,1
11,1,1981,42,10,1,49,1
11,1,1981,42,11,1,49,1
12,1,1981,42,12,1,49,1
11,1,1981,42,13,1,49,1
12,1,1981,42,14,1,49,1
12,1,1981,42,15,1,49,1
11,1,1981,42,16,1,49,1
11,1,1981,42,17,1,49,1
11,1,1981,42,18,1,49,1
11,1,1981,42,19,1,49,1
11,1,1981,42,20,1,49,1
11,1,1981,42,21,1,49,1
11,1,1981,42,22,1,49,1
11,1,1981,42,23,1,49,1
11,1,1981,42,24,1,49,1
1,2,1981,43,1,1,49,1
1,2,1981,43,2,1,49,1
1,2,1981,43,3,1,49,1
1,2,1981,43,4,1,49,1
1,2,1981,43,5,1,49,1
1,2,1981,43,6,1,49,1
31,1,1981,43,7,1,49,1
1,2,1981,43,8,1,49,1
1,2,1981,43,9,1,49,1
31,1,1981,43,10,1,49,1
31,1,1981,43,11,1,49,1
31,1,1981,43,12,1,49,1
31,1,1981,43,13,1,49,1
1,2,1981,43,14,1,49,1
1,2,1981,43,15,1,49,1
31,1,1981,43,16,1,49,1
31,1,1981,43,17,1,49,1
31,1,1981,43,18,1,49,1
31,1,1981,43,19,1,49,1
31,1,1981,43,20,1,49,1
31,1,1981,43,21,1,49,1
31,1,1981,43,22,1,49,1
31,1,1981,43,23,1,49,1
31,1,1981,43,24,1,49,1
9,3,1981,44,1,1,49,1
9,3,1981,44,2,1,49,1
9,3,1981,44,3,1,49,1
9,3,1981,44,4,1,49,1
9,3,1981,44,5,1,49,1
9,3,1981,44,6,1,49,1
8,3,1981,44,7,1,49,1
8,3,1981,44,8,1,49,1
9,3,1981,44,9,1,49,1
8,3,1981,44,10,1,49,1
8,3,1981,44,11,1,49,1
9,3,1981,44,12,1,49,1
8,3,1981,44,13,1,49,1
9,3,1981,44,14,1,49,1
9,3,1981,44,15,1,49,1
8,3,1981,44,16,1,49,1
8,3,1981,44,17,1,49,1
8,3,1981,44,18,1,49,1
8,3,1981,44,19,1,49,1
8,3,1981,44,20,1,49,1
8,3,1981,44,21,1,49,1
8,3,1981,44,22,1,49,1
8,3,1981,44,23,1,49,1
8,3,1981,44,24,1,49,1
4,5,1981,45,1,1,49,1
4,5,1981,45,2,1,49,1
4,5,1981,45,3,1,49,1
4,5,1981,45,4,1,49,1
4,5,1981,45,5,1,49,1
4,5,1981,45,6,1,49,1
3,5,1981,45,7,1,49,1
4,5,1981,45,8,1,49,1
4,5,1981,45,9,1,49,1
3,5,1981,45,10,1,49,1
3,5,1981,45,11,1,49,1
3,5,1981,45,12,1,49,1
3,5,1981,45,13,1,49,1
4,5,1981,45,14,1,49,1
4,5,1981,45,15,1,49,1
3,5,1981,45,16,1,49,1
3,5,1981,45,17,1,49,1
3,5,1981,45,18,1,49,1
3,5,1981,45,19,1,49,1
3,5,1981,45,20,1,49,1
3,5,1981,45,21,1,49,1
3,5,1981,45,22,1,49,1
3,5,1981,45,23,1,49,1
3,5,1981,45,24,1,49,1
4,6,1981,46,1,1,49,1
4,6,1981,46,2,1,49,1
4,6,1981,46,3,1,49,1
4,6,1981,46,4,1,49,1
4,6,1981,46,5,1,49,1
4,6,1981,46,6,1,49,1
4,6,1981,46,7,1,49,1
4,6,1981,46,8,1,49,1
4,6,1981,46,9,1,49,1
4,6,1981,46,10,1,49,1
5,6,1981,46,11,1,49,1
5,6,1981,46,12,1,49,1
5,6,1981,46,13,1,49,1
4,6,1981,46,14,1,49,1
4,6,1981,46,15,1,49,1
4,6,1981,46,16,1,49,1
5,6,1981,46,17,1,49,1
5,6,1981,46,18,1,49,1
5,6,1981,46,19,1,49,1
5,6,1981,46,20,1,49,1
4,6,1981,46,21,1,49,1
5,6,1981,46,22,1,49,1
4,6,1981,46,23,1,49,1
5,6,1981,46,24,1,49,1
7,7,1981,47,1,1,49,1
8,7,1981,47,2,1,49,1
8,7,1981,47,3,1,49,1
8,7,1981,47,4,1,49,1
8,7,1981,47,5,1,49,1
8,7,1981,47,6,1,49,1
8,7,1981,47,7,1,49,1
8,7,1981,47,8,1,49,1
8,7,1981,47,9,1,49,1
8,7,1981,47,10,1,49,1
7,7,1981,47,11,1,49,1
7,7,1981,47,12,1,49,1
7,7,1981,47,13,1,49,1
8,7,1981,47,14,1,49,1
8,7,1981,47,15,1,49,1
7,7,1981,47,16,1,49,1
7,7,1981,47,17,1,49,1
8,7,1981,47,18,1,49,1
7,7,1981,47,19,1,49,1
7,7,1981,47,20,1,49,1
7,7,1981,47,21,1,49,1
7,7,1981,47,22,1,49,1
7,7,1981,47,23,1,49,1
7,7,1981,47,24,1,49,1
31,7,1981,48,1,1,49,1
30,7,1981,48,2,1,49,1
30,7,1981,48,3,1,49,1
30,7,1981,48,4,1,49,1
30,7,1981,48,5,1,49,1
30,7,1981,48,6,1,49,1
31,7,1981,48,7,1,49,1
30,7,1981,48,8,1,49,1
30,7,1981,48,9,1,49,1
30,7,1981,48,10,1,49,1
31,7,1981,48,11,1,49,1
31,7,1981,48,12,1,49,1
31,7,1981,48,13,1,49,1
30,7,1981,48,14,1,49,1
30,7,1981,48,15,1,49,1
30,7,1981,48,16,1,49,1
31,7,1981,48,17,1,49,1
30,7,1981,48,18,1,49,1
31,7,1981,48,19,1,49,1
31,7,1981,48,20,1,49,1
31,7,1981,48,21,1,49,1
31,7,1981,48,22,1,49,1
31,7,1981,48,23,1,49,1
31,7,1981,48,24,1,49,1
30,8,1981,49,1,1,49,1
31,8,1981,49,2,1,49,1
31,8,1981,49,3,1,49,1
31,8,1981,49,4,1,49,1
31,8,1981,49,5,1,49,1
31,8,1981,49,6,1,49,1
31,8,1981,49,7,1,49,1
31,8,1981,49,8,1,49,1
31,8,1981,49,9,1,49,1
31,8,1981,49,10,1,49,1
30,8,1981,49,11,1,49,1
30,8,1981,49,12,1,49,1
30,8,1981,49,13,1,49,1
31,8,1981,49,14,1,49,1
31,8,1981,49,15,1,49,1
31,8,1981,49,16,1,49,1
30,8,1981,49,17,1,49,1
30,8,1981,49,18,1,49,1
30,8,1981,49,19,1,49,1
30,8,1981,49,20,1,49,1
30,8,1981,49,21,1,49,1
30,8,1981,49,22,1,49,1
30,8,1981,49,23,1,49,1
30,8,1981,49,24,1,49,1
1,10,1981,50,1,1,49,1
1,10,1981,50,2,1,49,1
1,10,1981,50,3,1,49,1
1,10,1981,50,4,1,49,1
30,9,1981,50,5,1,49,1
30,9,1981,50,6,1,49,1
1,10,1981,50,7,1,49,1
1,10,1981,50,8,1,49,1
1,10,1981,50,9,1,49,1
1,10,1981,50,10,1,49,1
30,9,1981,50,11,1,49,1
29,9,1981,50,12,1,49,1
30,9,1981,50,13,1,49,1
30,9,1981,50,14,1,49,1
30,9,1981,50,15,1,49,1
30,9,1981,50,16,1,49,1
30,9,1981,50,17,1,49,1
29,9,1981,50,18,1,49,1
29,9,1981,50,19,1,49,1
29,9,1981,50,20,1,49,1
29,9,1981,50,21,1,49,1
29,9,1981,50,22,1,49,1
29,9,1981,50,23,1,49,1
29,9,1981,50,24,1,49,1
26,10,1981,51,1,1,49,1
26,10,1981,51,2,1,49,1
26,10,1981,51,3,1,49,1
26,10,1981,51,4,1,49,1
25,10,1981,51,5,1,49,1
25,10,1981,51,6,1,49,1
24,10,1981,51,7,1,49,1
26,10,1981,51,8,1,49,1
26,10,1981,51,9,1,49,1
24,10,1981,51,10,1,49,1
25,10,1981,51,11,1,49,1
24,10,1981,51,12,1,49,1
25,10,1981,51,13,1,49,1
25,10,1981,51,14,1,49,1
24,10,1981,51,15,1,49,1
25,10,1981,51,16,1,49,1
25,10,1981,51,17,1,49,1
24,10,1981,51,18,1,49,1
24,10,1981,51,19,1,49,1
24,10,1981,51,20,1,49,1
24,10,1981,51,21,1,49,1
24,10,1981,51,22,1,49,1
24,10,1981,51,23,1,49,1
24,10,1981,51,24,1,49,1
23,11,1981,52,1,1,49,1
23,11,1981,52,2,1,49,1
23,11,1981,52,3,1,49,1
23,11,1981,52,4,1,49,1
23,11,1981,52,5,1,49,1
23,11,1981,52,6,1,49,1
22,11,1981,52,7,1,49,1
23,11,1981,52,8,1,49,1
23,11,1981,52,9,1,49,1
22,11,1981,52,10,1,49,1
22,11,1981,52,11,1,49,1
22,11,1981,52,12,1,49,1
23,11,1981,52,13,1,49,1
23,11,1981,52,14,1,49,1
22,11,1981,52,15,1,49,1
22,11,1981,52,16,1,49,1
22,11,1981,52,17,1,49,1
22,11,1981,52,18,1,49,1
22,11,1981,52,19,1,49,1
22,11,1981,52,20,1,49,1
22,11,1981,52,21,1,49,1
22,11,1981,52,22,1,49,1
22,11,1981,52,23,1,49,1
22,11,1981,52,24,1,49,1
1,1,1982,53,1,1,49,1
1,1,1982,53,2,1,49,1
1,1,1982,53,3,1,49,1
1,1,1982,53,4,1,49,1
1,1,1982,53,5,1,49,1
1,1,1982,53,6,1,49,1
31,12,1981,53,7,1,49,1
31,12,1981,53,8,1,49,1
31,12,1981,53,9,1,49,1
31,12,1981,53,10,1,49,1
31,12,1981,53,11,1,49,1
31,12,1981,53,12,1,49,1
31,12,1981,53,13,1,49,1
31,12,1981,53,14,1,49,1
30,12,1981,53,15,1,49,1
30,12,1981,53,16,1,49,1
30,12,1981,53,17,1,49,1
30,12,1981,53,18,1,49,1
30,12,1981,53,19,1,49,1
30,12,1981,53,20,1,49,1
30,12,1981,53,21,1,49,1
30,12,1981,53,22,1,49,1
30,12,1981,53,23,1,49,1
31,12,1981,53,24,1,49,1
24,1,1982,54,1,1,49,1
25,1,1982,54,2,1,49,1
25,1,1982,54,3,1,49,1
25,1,1982,54,4,1,49,1
25,1,1982,54,5,1,49,1
25,1,1982,54,6,1,49,1
24,1,1982,54,7,1,49,1
25,1,1982,54,8,1,49,1
24,1,1982,54,9,1,49,1
24,1,1982,54,10,1,49,1
24,1,1982,54,11,1,49,1
24,1,1982,54,12,1,49,1
25,1,1982,54,13,1,49,1
25,1,1982,54,14,1,49,1
25,1,1982,54,15,1,49,1
25,1,1982,54,16,1,49,1
25,1,1982,54,17,1,49,1
24,1,1982,54,18,1,49,1
24,1,1982,54,19,1,49,1
24,1,1982,54,20,1,49,1
24,1,1982,54,21,1,49,1
24,1,1982,54,22,1,49,1
24,1,1982,54,23,1,49,1
24,1,1982,54,24,1,49,1
24,2,1982,55,1,1,49,1
24,2,1982,55,2,1,49,1
23,2,1982,55,3,1,49,1
23,2,1982,55,4,1,49,1
23,2,1982,55,5,1,49,1
23,2,1982,55,6,1,49,1
24,2,1982,55,7,1,49,1
24,2,1982,55,8,1,49,1
24,2,1982,55,9,1,49,1
24,2,1982,55,10,1,49,1
23,2,1982,55,11,1,49,1
22,2,1982,55,12,1,49,1
23,2,1982,55,13,1,49,1
23,2,1982,55,14,1,49,1
23,2,1982,55,15,1,49,1
24,2,1982,55,16,1,49,1
22,2,1982,55,17,1,49,1
22,2,1982,55,18,1,49,1
22,2,1982,55,19,1,49,1
22,2,1982,55,20,1,49,1
22,2,1982,55,21,1,49,1
22,2,1982,55,22,1,49,1
24,2,1982,55,23,1,49,1
22,2,1982,55,24,1,49,1
30,3,1982,56,1,1,49,1
29,3,1982,56,2,1,49,1
30,3,1982,56,3,1,49,1
30,3,1982,56,4,1,49,1
30,3,1982,56,5,1,49,1
30,3,1982,56,6,1,49,1
30,3,1982,56,7,1,49,1
29,3,1982,56,8,1,49,1
30,3,1982,56,9,1,49,1
29,3,1982,56,10,1,49,1
29,3,1982,56,11,1,49,1
29,3,1982,56,12,1,49,1
30,3,1982,56,13,1,49,1
30,3,1982,56,14,1,49,1
30,3,1982,56,15,1,49,1
30,3,1982,56,16,1,49,1
30,3,1982,56,17,1,49,1
29,3,1982,56,18,1,49,1
29,3,1982,56,19,1,49,1
29,3,1982,56,20,1,49,1
29,3,1982,56,21,1,49,1
29,3,1982,56,22,1,49,1
29,3,1982,56,23,1,49,1
29,3,1982,56,24,1,49,1
29,4,1982,57,1,1,49,1
29,4,1982,57,2,1,49,1
29,4,1982,57,3,1,49,1
29,4,1982,57,4,1,49,1
29,4,1982,57,5,1,49,1
29,4,1982,57,6,1,49,1
29,4,1982,57,7,1,49,1
29,4,1982,57,8,1,49,1
29,4,1982,57,9,1,49,1
28,4,1982,57,10,1,49,1
28,4,1982,57,11,1,49,1
28,4,1982,57,12,1,49,1
28,4,1982,57,13,1,49,1
29,4,1982,57,14,1,49,1
29,4,1982,57,15,1,49,1
29,4,1982,57,16,1,49,1
28,4,1982,57,17,1,49,1
28,4,1982,57,18,1,49,1
28,4,1982,57,19,1,49,1
28,4,1982,57,20,1,49,1
28,4,1982,57,21,1,49,1
28,4,1982,57,22,1,49,1
28,4,1982,57,23,1,49,1
28,4,1982,57,24,1,49,1
22,5,1982,58,1,1,49,1
22,5,1982,58,2,1,49,1
22,5,1982,58,3,1,49,1
22,5,1982,58,4,1,49,1
22,5,1982,58,5,1,49,1
22,5,1982,58,6,1,49,1
21,5,1982,58,7,1,49,1
22,5,1982,58,8,1,49,1
22,5,1982,58,9,1,49,1
21,5,1982,58,10,1,49,1
21,5,1982,58,11,1,49,1
21,5,1982,58,12,1,49,1
21,5,1982,58,13,1,49,1
22,5,1982,58,14,1,49,1
22,5,1982,58,15,1,49,1
22,5,1982,58,16,1,49,1
21,5,1982,58,17,1,49,1
21,5,1982,58,18,1,49,1
21,5,1982,58,19,1,49,1
21,5,1982,58,20,1,49,1
21,5,1982,58,21,1,49,1
21,5,1982,58,22,1,49,1
21,5,1982,58,23,1,49,1
21,5,1982,58,24,1,49,1
28,6,1982,59,1,1,49,1
28,6,1982,59,2,1,49,1
28,6,1982,59,3,1,49,1
28,6,1982,59,4,1,49,1
28,6,1982,59,5,1,49,1
28,6,1982,59,6,1,49,1
28,6,1982,59,7,1,49,1
28,6,1982,59,8,1,49,1
28,6,1982,59,9,1,49,1
28,6,1982,59,10,1,49,1
29,6,1982,59,11,1,49,1
29,6,1982,59,12,1,49,1
29,6,1982,59,13,1,49,1
28,6,1982,59,14,1,49,1
28,6,1982,59,15,1,49,1
29,6,1982,59,16,1,49,1
29,6,1982,59,17,1,49,1
29,6,1982,59,18,1,49,1
29,6,1982,59,19,1,49,1
29,6,1982,59,20,1,49,1
29,6,1982,59,21,1,49,1
29,6,1982,59,22,1,49,1
29,6,1982,59,23,1,49,1
29,6,1982,59,24,1,49,1
25,7,1982,60,1,1,49,1
25,7,1982,60,2,1,49,1
25,7,1982,60,3,1,49,1
25,7,1982,60,4,1,49,1
25,7,1982,60,5,1,49,1
25,7,1982,60,6,1,49,1
25,7,1982,60,7,1,49,1
25,7,1982,60,8,1,49,1
25,7,1982,60,9,1,49,1
26,7,1982,60,10,1,49,1
26,7,1982,60,11,1,49,1
26,7,1982,60,12,1,49,1
26,7,1982,60,13,1,49,1
26,7,1982,60,14,1,49,1
26,7,1982,60,15,1,49,1
27,7,1982,60,16,1,49,1
26,7,1982,60,17,1,49,1
26,7,1982,60,18,1,49,1
27,7,1982,60,19,1,49,1
27,7,1982,60,20,1,49,1
27,7,1982,60,21,1,49,1
27,7,1982,60,22,1,49,1
27,7,1982,60,23,1,49,1
26,7,1982,60,24,1,49,1
16,8,1982,61,1,1,49,1
16,8,1982,61,2,1,49,1
16,8,1982,61,3,1,49,1
16,8,1982,61,4,1,49,1
16,8,1982,61,5,1,49,1
15,8,1982,61,6,1,49,1
16,8,1982,61,7,1,49,1
16,8,1982,61,8,1,49,1
16,8,1982,61,9,1,49,1
16,8,1982,61,10,1,49,1
15,8,1982,61,11,1,49,1
15,8,1982,61,12,1,49,1
16,8,1982,61,13,1,49,1
16,8,1982,61,14,1,49,1
16,8,1982,61,15,1,49,1
15,8,1982,61,16,1,49,1
15,8,1982,61,17,1,49,1
15,8,1982,61,18,1,49,1
15,8,1982,61,19,1,49,1
15,8,1982,61,20,1,49,1
15,8,1982,61,21,1,49,1
15,8,1982,61,22,1,49,1
15,8,1982,61,23,1,49,1
15,8,1982,61,24,1,49,1
18,9,1982,62,1,1,49,1
18,9,1982,62,2,1,49,1
18,9,1982,62,3,1,49,1
18,9,1982,62,4,1,49,1
18,9,1982,62,5,1,49,1
18,9,1982,62,6,1,49,1
18,9,1982,62,7,1,49,1
18,9,1982,62,8,1,49,1
18,9,1982,62,9,1,49,1
18,9,1982,62,10,1,49,1
18,9,1982,62,11,1,49,1
18,9,1982,62,12,1,49,1
18,9,1982,62,13,1,49,1
18,9,1982,62,14,1,49,1
19,9,1982,62,15,1,49,1
19,9,1982,62,16,1,49,1
19,9,1982,62,17,1,49,1
19,9,1982,62,18,1,49,1
19,9,1982,62,19,1,49,1
19,9,1982,62,20,1,49,1
19,9,1982,62,21,1,49,1
19,9,1982,62,22,1,49,1
19,9,1982,62,23,1,49,1
19,9,1982,62,24,1,49,1
22,11,1982,63,1,1,49,1
22,11,1982,63,2,1,49,1
22,11,1982,63,3,1,49,1
22,11,1982,63,4,1,49,1
22,11,1982,63,5,1,49,1
22,11,1982,63,6,1,49,1
21,11,1982,63,7,1,49,1
22,11,1982,63,8,1,49,1
22,11,1982,63,9,1,49,1
21,11,1982,63,10,1,49,1
22,11,1982,63,11,1,49,1
22,11,1982,63,12,1,49,1
21,11,1982,63,13,1,49,1
21,11,1982,63,14,1,49,1
21,11,1982,63,15,1,49,1
21,11,1982,63,16,1,49,1
21,11,1982,63,17,1,49,1
21,11,1982,63,18,1,49,1
21,11,1982,63,19,1,49,1
21,11,1982,63,20,1,49,1
21,11,1982,63,21,1,49,1
21,11,1982,63,22,1,49,1
21,11,1982,63,23,1,49,1
21,11,1982,63,24,1,49,1
13,1,1983,64,1,1,49,1
13,1,1983,64,2,1,49,1
13,1,1983,64,3,1,49,1
13,1,1983,64,4,1,49,1
13,1,1983,64,5,1,49,1
13,1,1983,64,6,1,49,1
12,1,1983,64,7,1,49,1
13,1,1983,64,8,1,49,1
13,1,1983,64,9,1,49,1
12,1,1983,64,10,1,49,1
12,1,1983,64,11,1,49,1
12,1,1983,64,12,1,49,1
12,1,1983,64,13,1,49,1
12,1,1983,64,14,1,49,1
12,1,1983,64,15,1,49,1
12,1,1983,64,16,1,49,1
12,1,1983,64,17,1,49,1
12,1,1983,64,18,1,49,1
12,1,1983,64,19,1,49,1
12,1,1983,64,20,1,49,1
12,1,1983,64,21,1,49,1
12,1,1983,64,22,1,49,1
12,1,1983,64,23,1,49,1
12,1,1983,64,24,1,49,1
27,2,1983,65,1,1,49,1
27,2,1983,65,2,1,49,1
27,2,1983,65,3,1,49,1
27,2,1983,65,4,1,49,1
27,2,1983,65,5,1,49,1
27,2,1983,65,6,1,49,1
27,2,1983,65,7,1,49,1
27,2,1983,65,8,1,49,1
27,2,1983,65,9,1,49,1
27,2,1983,65,10,1,49,1
26,2,1983,65,11,1,49,1
26,2,1983,65,12,1,49,1
27,2,1983,65,13,1,49,1
27,2,1983,65,14,1,49,1
27,2,1983,65,15,1,49,1
27,2,1983,65,16,1,49,1
26,2,1983,65,17,1,49,1
26,2,1983,65,18,1,49,1
26,2,1983,65,19,1,49,1
27,2,1983,65,20,1,49,1
27,2,1983,65,21,1,49,1
27,2,1983,65,22,1,49,1
27,2,1983,65,23,1,49,1
26,2,1983,65,24,1,49,1
15,3,1983,66,1,1,49,1
15,3,1983,66,2,1,49,1
15,3,1983,66,3,1,49,1
15,3,1983,66,4,1,49,1
15,3,1983,66,5,1,49,1
15,3,1983,66,6,1,49,1
14,3,1983,66,7,1,49,1
15,3,1983,66,8,1,49,1
15,3,1983,66,9,1,49,1
14,3,1983,66,10,1,49,1
14,3,1983,66,11,1,49,1
14,3,1983,66,12,1,49,1
14,3,1983,66,13,1,49,1
15,3,1983,66,14,1,49,1
15,3,1983,66,15,1,49,1
14,3,1983,66,16,1,49,1
14,3,1983,66,17,1,49,1
14,3,1983,66,18,1,49,1
14,3,1983,66,19,1,49,1
14,3,1983,66,20,1,49,1
14,3,1983,66,21,1,49,1
14,3,1983,66,22,1,49,1
14,3,1983,66,23,1,49,1
14,3,1983,66,24,1,49,1
17,4,1983,67,1,1,49,1
17,4,1983,67,2,1,49,1
17,4,1983,67,3,1,49,1
17,4,1983,67,4,1,49,1
17,4,1983,67,5,1,49,1
17,4,1983,67,6,1,49,1
17,4,1983,67,7,1,49,1
17,4,1983,67,8,1,49,1
17,4,1983,67,9,1,49,1
17,4,1983,67,10,1,49,1
17,4,1983,67,11,1,49,1
16,4,1983,67,12,1,49,1
16,4,1983,67,13,1,49,1
16,4,1983,67,14,1,49,1
17,4,1983,67,15,1,49,1
16,4,1983,67,16,1,49,1
16,4,1983,67,17,1,49,1
16,4,1983,67,18,1,49,1
16,4,1983,67,19,1,49,1
16,4,1983,67,20,1,49,1
16,4,1983,67,21,1,49,1
16,4,1983,67,22,1,49,1
16,4,1983,67,23,1,49,1
16,4,1983,67,24,1,49,1
15,5,1983,68,1,1,49,1
15,5,1983,68,2,1,49,1
15,5,1983,68,3,1,49,1
15,5,1983,68,4,1,49,1
15,5,1983,68,5,1,49,1
15,5,1983,68,6,1,49,1
15,5,1983,68,7,1,49,1
15,5,1983,68,8,1,49,1
15,5,1983,68,9,1,49,1
15,5,1983,68,10,1,49,1
15,5,1983,68,11,1,49,1
14,5,1983,68,12,1,49,1
14,5,1983,68,13,1,49,1
14,5,1983,68,14,1,49,1
15,5,1983,68,15,1,49,1
14,5,1983,68,16,1,49,1
14,5,1983,68,17,1,49,1
14,5,1983,68,18,1,49,1
14,5,1983,68,19,1,49,1
14,5,1983,68,20,1,49,1
14,5,1983,68,21,1,49,1
14,5,1983,68,22,1,49,1
14,5,1983,68,23,1,49,1
14,5,1983,68,24,1,49,1
18,6,1983,69,1,1,49,1
18,6,1983,69,2,1,49,1
18,6,1983,69,3,1,49,1
18,6,1983,69,4,1,49,1
18,6,1983,69,5,1,49,1
18,6,1983,69,6,1,49,1
17,6,1983,69,7,1,49,1
18,6,1983,69,8,1,49,1
18,6,1983,69,9,1,49,1
17,6,1983,69,10,1,49,1
