year,season,plot,quadrat,species,abundance,cover,cf,notes
1982,summer,6,75,aris adsc,3,,,
1982,summer,6,75,bout barb,3,,,
1982,summer,7,13,erio aber,2,,,
1982,summer,7,15,boer torr,1,,,
1982,summer,7,15,erio aber,5,,,
1982,summer,7,31,bout aris,1,,,
1982,summer,7,31,bout barb,3,,,
1982,summer,7,31,erio aber,5,,,
1982,summer,7,37,boer torr,5,,,
1982,summer,7,37,bout aris,1,,,
1982,summer,7,37,bout barb,1,,,
1982,summer,7,37,erio aber,2,,,
1982,summer,7,37,euph serr,2,,,
1982,summer,7,57,boer torr,1,,,
1982,summer,7,57,bout aris,1,,,
1982,summer,7,57,port parv,2,,,
1982,summer,7,57,tide lanu,1,,,
1982,summer,7,73,erio aber,7,,,
1982,summer,7,75,bout aris,18,,,
1982,summer,7,75,bout barb,2,,,
1982,summer,7,75,erio aber,5,,,
1982,summer,8,13,amar palm,1,,,
1982,summer,8,13,boer torr,4,,,
1982,summer,8,13,bout aris,27,,,
1982,summer,8,13,bout barb,3,,,
1982,summer,8,13,erio aber,17,,,
1982,summer,8,13,euph serr,1,,,
1982,summer,8,13,moll vert,5,,,
1982,summer,8,13,pani ariz,2,,,
1982,summer,8,13,pect papp,1,,,
1982,summer,8,13,port parv,23,,,
1982,summer,8,13,tide lanu,6,,,
1982,summer,8,15,boer torr,6,,,
1982,summer,8,15,bout aris,73,,,
1982,summer,8,15,bout barb,10,,,
1982,summer,8,15,erio aber,2,,,
1982,summer,8,15,euph micr,1,,,
1982,summer,8,15,euph serr,2,,,
1982,summer,8,15,kall gran,1,,,
1982,summer,8,15,pect papp,2,,,
1982,summer,8,15,tide lanu,4,,,
1982,summer,8,31,boer torr,1,,,
1982,summer,8,31,moll cerv,2,,,
1982,summer,8,31,pect papp,5,,,
1982,summer,8,51,boer torr,1,,,
1982,summer,8,51,bout aris,7,,,
1982,summer,8,51,bout barb,3,,,
1982,summer,8,51,erio aber,6,,,
1982,summer,8,51,euph micr,1,,,
1982,summer,8,57,erio aber,6,,,
1982,summer,8,57,pani ariz,3,,,
1982,summer,8,57,tide lanu,3,,,
1982,summer,8,73,bout aris,1,,,
1982,summer,8,75,bout barb,3,,,
1982,summer,8,75,erio aber,6,,,
1982,summer,9,13,aris adsc,1,,,
1982,summer,9,13,boer torr,2,,,
1982,summer,9,13,bout barb,2,,,
1982,summer,9,13,erio aber,4,,,
1982,summer,9,15,aris adsc,2,,,
1982,summer,9,15,bout aris,52,,,
1982,summer,9,15,bout barb,18,,,
1982,summer,9,15,erio aber,21,,,
1982,summer,9,15,pect papp,1,,,
1982,summer,9,15,tide lanu,1,,,
1982,summer,9,31,boer torr,2,,,
1982,summer,9,31,bout aris,3,,,
1982,summer,9,31,bout barb,11,,,
1982,summer,9,31,erio aber,3,,,
1982,summer,9,31,tide lanu,2,,,
1982,summer,9,37,boer torr,1,,,
1982,summer,9,37,bout aris,1,,,
1982,summer,9,37,bout barb,5,,,
1982,summer,9,37,erio aber,10,,,
1982,summer,9,51,bout aris,12,,,
1982,summer,9,51,bout barb,2,,,
1982,summer,9,51,erio aber,11,,,
1982,summer,9,51,tide lanu,2,,,
1982,summer,9,57,bout aris,17,,,
1982,summer,9,57,bout barb,3,,,
1982,summer,9,57,erio aber,2,,,
1982,summer,9,57,pani ariz,1,,,
1982,summer,9,57,pect papp,4,,,
1982,summer,9,57,tide lanu,1,,,
1982,summer,9,73,erio aber,1,,,
1982,summer,9,75,erio aber,2,,,
1982,summer,10,13,erio aber,4,,,
1982,summer,10,13,hapl grac,2,,,
1982,summer,10,13,pect papp,2,,,
1982,summer,10,15,boer torr,6,,,
1982,summer,10,15,bout aris,58,,,
1982,summer,10,15,bout barb,13,,,
1982,summer,10,15,erio aber,2,,,
1982,summer,10,15,euph serr,2,,,
1982,summer,10,15,port parv,3,,,
1982,summer,10,15,tide lanu,4,,,
1982,summer,10,31,aris adsc,3,,,
1982,summer,10,31,boer torr,3,,,
1982,summer,10,31,bout aris,126,,,
1982,summer,10,31,bout barb,46,,,
1982,summer,10,31,erio aber,1,,,
1982,summer,10,31,euph micr,1,,,
1982,summer,10,31,pect papp,1,,,
1982,summer,10,31,tide lanu,2,,,
1982,summer,10,37,aris adsc,8,,,
1982,summer,10,37,boer torr,3,,,
1982,summer,10,37,bout aris,41,,,
1982,summer,10,37,bout barb,16,,,
1982,summer,10,37,erio aber,4,,,
1982,summer,10,37,euph micr,2,,,
1982,summer,10,51,aris adsc,2,,,
1982,summer,10,51,bout aris,25,,,
1982,summer,10,51,bout barb,3,,,
1982,summer,10,51,euph micr,2,,,
1982,summer,10,51,pani ariz,1,,,
1982,summer,10,51,pect papp,4,,,
1982,summer,10,51,tide lanu,15,,,
1982,summer,10,57,aris adsc,5,,,
1982,summer,10,57,boer torr,5,,,
1982,summer,10,57,bout aris,4,,,
1982,summer,10,57,bout barb,9,,,
1982,summer,10,57,erio aber,3,,,
1982,summer,10,57,pani ariz,2,,,
1982,summer,10,57,tide lanu,5,,,
1982,summer,10,73,boer torr,2,,,
1982,summer,10,73,bout aris,15,,,
1982,summer,10,73,bout barb,35,,,
1982,summer,10,73,crot pumi,1,,,
1982,summer,10,73,pani ariz,1,,,
1982,summer,10,73,pect papp,3,,,
1982,summer,10,73,tide lanu,1,,,
1982,summer,10,75,boer torr,12,,,
1982,summer,10,75,bout aris,13,,,
1982,summer,10,75,bout barb,91,,,
1982,summer,10,75,erio aber,3,,,
1982,summer,10,75,euph serr,1,,,
1982,summer,10,75,pani ariz,1,,,
1982,summer,10,75,pect papp,1,,,
1982,summer,10,75,tide lanu,1,,,
1982,summer,11,13,bout aris,14,,,
1982,summer,11,13,bout barb,28,,,
1982,summer,11,13,erio aber,30,,,
1982,summer,11,13,tide lanu,2,,,
1982,summer,11,15,bout aris,13,,,
1982,summer,11,15,bout barb,5,,,
1982,summer,11,15,erio aber,11,,,
1982,summer,11,15,pect papp,1,,,
1982,summer,11,31,boer torr,1,,,
1982,summer,11,31,bout aris,54,,,
1982,summer,11,31,bout barb,27,,,
1982,summer,11,31,erio aber,26,,,
1982,summer,11,37,bout aris,1,,,
1982,summer,11,37,pect papp,1,,,
1982,summer,11,37,tide lanu,1,,,
1982,summer,11,51,bout aris,3,,,
1982,summer,11,51,erio aber,7,,,
1982,summer,11,57,boer torr,1,,,
1982,summer,11,57,bout aris,32,,,
1982,summer,11,57,bout barb,5,,,
1982,summer,11,57,erio aber,16,,,
1982,summer,11,57,euph serr,1,,,
1982,summer,11,57,pani ariz,1,,,
1982,summer,11,57,tide lanu,2,,,
1982,summer,11,73,bout barb,3,,,
1982,summer,11,73,erio aber,2,,,
1982,summer,11,75,boer torr,6,,,
1982,summer,11,75,bout aris,1,,,
1982,summer,11,75,bout barb,9,,,
1982,summer,11,75,erio aber,2,,,
1982,summer,11,75,pect papp,2,,,
1982,summer,12,13,boer torr,2,,,
1982,summer,12,13,erio aber,4,,,
1982,summer,12,13,pect papp,1,,,
1982,summer,12,31,boer torr,1,,,
1982,summer,12,31,bout barb,1,,,
1982,summer,12,31,pani ariz,1,,,
1982,summer,12,37,aris adsc,3,,,
1982,summer,12,37,boer torr,7,,,
1982,summer,12,37,bout aris,58,,,
1982,summer,12,37,bout barb,6,,,
1982,summer,12,37,erio aber,3,,,
1982,summer,12,37,pect papp,1,,,
1982,summer,12,37,tide lanu,2,,,
1982,summer,12,51,boer torr,10,,,
1982,summer,12,51,bout aris,4,,,
1982,summer,12,51,bout barb,1,,,
1982,summer,12,51,pect papp,1,,,
1982,summer,12,51,tide lanu,3,,,
1982,summer,12,57,boer torr,7,,,
1982,summer,12,57,bout aris,12,,,
1982,summer,12,57,bout barb,4,,,
1982,summer,12,57,erio aber,3,,,
1982,summer,12,57,pani ariz,3,,,
1982,summer,12,57,pect papp,1,,,
1982,summer,12,57,tide lanu,14,,,
1982,summer,12,73,aris adsc,1,,,
1982,summer,12,73,boer torr,2,,,
1982,summer,12,73,bout barb,1,,,
1982,summer,12,73,erio aber,4,,,
1982,summer,12,75,ambr arte,2,,,
1982,summer,12,75,boer torr,7,,,
1982,summer,12,75,bout aris,10,,,
1982,summer,12,75,bout barb,5,,,
1982,summer,12,75,erio aber,7,,,
1982,summer,12,75,pani ariz,4,,,
1982,summer,12,75,pect papp,3,,,
1982,summer,12,75,tide lanu,11,,,
1982,summer,13,13,bout barb,1,,,
1982,summer,13,13,erio aber,3,,,
1982,summer,13,13,pani ariz,2,,,
1982,summer,13,13,pect papp,1,,,
1982,summer,13,13,tide lanu,1,,,
1982,summer,13,15,erio aber,46,,,
1982,summer,13,15,pect papp,3,,,
1982,summer,13,31,boer torr,4,,,
1982,summer,13,31,bout barb,17,,,
1982,summer,13,31,erio aber,1,,,
1982,summer,13,31,euph micr,2,,,
1982,summer,13,31,moll cerv,7,,,
1982,summer,13,31,moll vert,1,,,
1982,summer,13,31,pani ariz,1,,,
1982,summer,13,37,boer torr,2,,,
1982,summer,13,37,bout aris,2,,,
1982,summer,13,37,bout barb,3,,,
1982,summer,13,37,crot pumi,1,,,
1982,summer,13,37,erio aber,27,,,
1982,summer,13,37,pani ariz,3,,,
1982,summer,13,37,tide lanu,1,,,
1982,summer,13,57,erio aber,4,,,
1982,summer,13,75,pani ariz,2,,,
1982,summer,14,13,bout aris,2,,,
1982,summer,14,13,bout barb,2,,,
1982,summer,14,13,erio aber,11,,,
1982,summer,14,13,moll cerv,2,,,
1982,summer,14,13,pani ariz,1,,,
1982,summer,14,15,boer torr,3,,,
1982,summer,14,15,bout aris,13,,,
1982,summer,14,15,bout barb,5,,,
1982,summer,14,15,erio aber,11,,,
1982,summer,14,15,pani ariz,2,,,
1982,summer,14,15,pect papp,1,,,
1982,summer,14,15,tide lanu,3,,,
1982,summer,14,31,bout barb,1,,,
1982,summer,14,31,erio aber,3,,,
1982,summer,14,31,euph micr,2,,,
1982,summer,14,31,pect papp,2,,,
1982,summer,14,37,bout aris,7,,,
1982,summer,14,37,bout barb,3,,,
1982,summer,14,37,erio aber,7,,,
1982,summer,14,37,euph micr,1,,,
1982,summer,14,51,boer torr,1,,,
1982,summer,14,51,tide lanu,1,,,
1982,summer,14,57,boer torr,2,,,
1982,summer,14,57,bout barb,19,,,
1982,summer,14,57,erio aber,2,,,
1982,summer,14,57,euph serr,1,,,
1982,summer,14,57,tide lanu,2,,,
1982,summer,14,73,erio aber,1,,,
1982,summer,14,75,erio aber,1,,,
1982,summer,15,37,bout aris,1,,,
1982,summer,15,37,bout barb,2,,,
1982,summer,15,37,pect papp,1,,,
1982,summer,15,57,bout aris,1,,,
1982,summer,15,57,bout barb,4,,,
1982,summer,15,57,pect papp,1,,,
1982,summer,15,73,bout aris,1,,,
1982,summer,15,73,erio aber,4,,,
1982,summer,16,13,boer torr,1,,,
1982,summer,16,13,bout aris,2,,,
1982,summer,16,13,erio aber,7,,,
1982,summer,16,13,pani ariz,2,,,
1982,summer,16,13,pect papp,1,,,
1982,summer,16,13,tide lanu,1,,,
1982,summer,16,15,bout aris,4,,,
1982,summer,16,15,bout barb,1,,,
1982,summer,16,15,pani ariz,1,,,
1982,summer,16,15,pect papp,2,,,
1982,summer,16,15,tide lanu,2,,,
1982,summer,16,31,bout aris,1,,,
1982,summer,16,31,erio aber,13,,,
1982,summer,16,31,pani ariz,4,,,
1982,summer,16,37,bout aris,3,,,
1982,summer,16,37,bout barb,3,,,
1982,summer,16,51,bout aris,5,,,
1982,summer,16,51,bout barb,4,,,
1982,summer,16,51,pect papp,1,,,
1982,summer,16,57,erio aber,8,,,
1982,summer,16,73,bout aris,1,,,
1982,summer,16,73,erio aber,4,,,
1982,summer,16,73,pect papp,2,,,
1982,summer,17,13,bout aris,5,,,
1982,summer,17,13,bout barb,2,,,
1982,summer,17,13,pect papp,1,,,
1982,summer,17,15,aris adsc,1,,,
1982,summer,17,15,boer torr,3,,,
1982,summer,17,15,bout barb,1,,,
1982,summer,17,15,erio aber,2,,,
1982,summer,17,15,pect papp,8,,,
1982,summer,17,31,boer torr,1,,,
1982,summer,17,31,bout barb,3,,,
1982,summer,17,31,erio aber,5,,,
1982,summer,17,37,boer torr,1,,,
1982,summer,17,37,pect papp,1,,,
1982,summer,17,51,bout aris,2,,,
1982,summer,17,51,bout barb,1,,,
1982,summer,17,51,erio aber,7,,,
1982,summer,17,57,amar palm,1,,,
1982,summer,17,57,bout aris,1,,,
1982,summer,17,57,bout barb,2,,,
1982,summer,17,73,boer torr,1,,,
1982,summer,17,73,bout barb,7,,,
1982,summer,17,73,erio aber,1,,,
1982,summer,17,73,pect papp,1,,,
1982,summer,17,75,boer torr,1,,,
1982,summer,18,13,erio aber,2,,,
1982,summer,18,31,erio aber,2,,,
1982,summer,18,37,bout barb,4,,,
1982,summer,18,37,pani ariz,1,,,
1982,summer,18,37,pect papp,3,,,
1982,summer,18,51,bout barb,1,,,
1982,summer,18,51,erio aber,1,,,
1982,summer,18,57,erio aber,1,,,
1982,summer,18,57,tide lanu,2,,,
1982,summer,18,73,bout barb,1,,,
1982,summer,18,75,boer torr,1,,,
1982,summer,19,13,aris adsc,1,,,
1982,summer,19,13,boer torr,6,,,
1982,summer,19,13,bout aris,18,,,
1982,summer,19,13,bout barb,3,,,
1982,summer,19,13,erio aber,3,,,
1982,summer,19,13,pani ariz,1,,,
1982,summer,19,15,aris adsc,2,,,
1982,summer,19,15,boer torr,11,,,
1982,summer,19,15,bout aris,4,,,
1982,summer,19,15,bout barb,13,,,
1982,summer,19,31,boer torr,1,,,
1982,summer,19,31,erio aber,7,,,
1982,summer,19,31,pect papp,1,,,
1982,summer,19,37,bout aris,21,,,
1982,summer,19,37,erio aber,10,,,
1982,summer,19,37,pect papp,1,,,
1982,summer,19,51,erio aber,1,,,
1982,summer,19,57,boer torr,4,,,
1982,summer,19,57,bout aris,18,,,
1982,summer,19,57,bout barb,3,,,
1982,summer,19,57,tide lanu,3,,,
1982,summer,19,73,erio aber,2,,,
1982,summer,19,75,erio aber,3,,,
1982,summer,20,13,bout aris,1,,,
1982,summer,20,13,pani ariz,1,,,
1982,summer,20,15,pani ariz,1,,,
1982,summer,20,15,tide lanu,1,,,
1982,summer,20,31,erio aber,1,,,
1982,summer,20,37,boer torr,4,,,
1982,summer,20,37,bout barb,3,,,
1982,summer,20,51,boer torr,2,,,
1982,summer,20,57,erio aber,2,,,
1982,summer,20,73,bout aris,2,,,
1982,summer,20,73,erio aber,1,,,
1982,summer,20,75,erio aber,1,,,
1982,summer,20,75,euph micr,1,,,
1982,summer,21,13,boer torr,1,,,
1982,summer,21,13,bout aris,8,,,
1982,summer,21,13,bout barb,4,,,
1982,summer,21,13,pani ariz,1,,,
1982,summer,21,15,boer torr,5,,,
1982,summer,21,15,bout aris,20,,,
1982,summer,21,15,erio aber,1,,,
1982,summer,21,31,aris adsc,2,,,
1982,summer,21,31,boer torr,5,,,
1982,summer,21,31,bout aris,59,,,
1982,summer,21,31,bout barb,6,,,
1982,summer,21,31,tide lanu,2,,,
1982,summer,21,37,boer torr,3,,,
1982,summer,21,37,bout aris,3,,,
1982,summer,21,37,bout barb,13,,,
1982,summer,21,37,erio aber,2,,,
1982,summer,21,51,aris adsc,3,,,
1982,summer,21,51,boer torr,8,,,
1982,summer,21,51,bout aris,42,,,
1982,summer,21,51,bout barb,23,,,
1982,summer,21,57,aris adsc,7,,,
1982,summer,21,57,boer torr,1,,,
1982,summer,21,57,bout aris,267,,,
1982,summer,21,57,erio aber,7,,,
1982,summer,21,57,pect papp,2,,,
1982,summer,21,57,tide lanu,1,,,
1982,summer,21,73,bout barb,1,,,
1982,summer,21,73,erio aber,1,,,
1982,summer,21,75,bout barb,3,,,
1982,summer,21,75,erio aber,22,,,
1982,summer,22,13,bout aris,2,,,
1982,summer,22,13,erio aber,3,,,
1982,summer,22,15,boer torr,2,,,
1982,summer,22,15,bout aris,19,,,
1982,summer,22,15,pect papp,1,,,
1982,summer,22,31,erio aber,11,,,
1982,summer,22,37,erio aber,5,,,
1982,summer,22,57,boer torr,1,,,
1982,summer,22,57,bout aris,4,,,
1982,summer,22,73,boer torr,5,,,
1982,summer,22,73,bout aris,40,,,
1982,summer,22,73,bout barb,4,,,
1982,summer,22,73,erio aber,1,,,
1982,summer,22,73,moll cerv,3,,,
1982,summer,22,73,tide lanu,2,,,
1982,summer,22,75,erio aber,17,,,
1982,summer,23,13,erio aber,4,,,
1982,summer,23,15,boer torr,4,,,
1982,summer,23,15,bout aris,58,,,
1982,summer,23,15,bout barb,8,,,
1982,summer,23,15,euph micr,1,,,
1982,summer,23,15,euph serr,1,,,
1982,summer,23,15,pect papp,19,,,
1982,summer,23,15,tide lanu,1,,,
1982,summer,23,31,erio aber,3,,,
1982,summer,23,37,aris adsc,11,,,
1982,summer,23,37,boer torr,31,,,
1982,summer,23,37,bout aris,148,,,
1982,summer,23,37,bout barb,6,,,
1982,summer,23,37,erio aber,3,,,
1982,summer,23,37,pani ariz,1,,,
1982,summer,23,37,tide lanu,1,,,
1982,summer,23,51,amar palm,1,,,
1982,summer,23,51,boer torr,18,,,
1982,summer,23,51,bout aris,32,,,
1982,summer,23,51,erio aber,7,,,
1982,summer,23,51,pect papp,1,,,
1982,summer,23,51,tide lanu,1,,,
1982,summer,23,57,aris adsc,1,,,
1982,summer,23,57,boer torr,84,,,
1982,summer,23,57,bout aris,20,,,
1982,summer,23,57,bout barb,18,,,
1982,summer,23,57,erio aber,5,,,
1982,summer,23,57,euph serr,4,,,
1982,summer,23,57,pect papp,6,,,
1982,summer,23,73,boer torr,3,,,
1982,summer,23,73,bout aris,52,,,
1982,summer,23,73,bout barb,11,,,
1982,summer,23,73,erio aber,7,,,
1982,summer,23,73,pect papp,1,,,
1982,summer,23,75,boer torr,2,,,
1982,summer,23,75,bout barb,1,,,
1982,summer,24,13,boer torr,1,,,
1982,summer,24,13,bout aris,1,,,
1982,summer,24,13,bout barb,1,,,
1982,summer,24,15,boer torr,1,,,
1982,summer,24,31,erio aber,2,,,
1982,summer,24,37,bout barb,3,,,
1982,summer,24,37,erio aber,5,,,
1982,summer,24,57,boer torr,1,,,
1982,summer,24,57,bout barb,7,,,
1982,summer,24,73,bout aris,10,,,
1982,summer,24,73,bout barb,4,,,
1983,winter,1,11,cryp micr,43,,,
1983,winter,1,11,desc pinn,38,,,
1983,winter,1,11,eria diff,53,,,
1983,winter,1,11,erig dive,3,,,
1983,winter,1,11,erio aber,144,,,
1983,winter,1,11,gili sinu,32,,,
1983,winter,1,11,hoff dens,1,,,
1983,winter,1,11,mala fend,10,,,
1983,winter,1,11,phac ariz,1,,,
1983,winter,1,13,cryp micr,2,,,
1983,winter,1,13,desc pinn,18,,,
1983,winter,1,13,eria diff,62,,,
1983,winter,1,13,erio aber,84,,,
1983,winter,1,13,gili sinu,11,,,
1983,winter,1,13,mala fend,3,,,
1983,winter,1,15,cryp micr,2,,,
1983,winter,1,15,desc pinn,2,,,
1983,winter,1,15,eria diff,2,,,
1983,winter,1,15,erio aber,21,,,
1983,winter,1,15,gili sinu,11,,,
1983,winter,1,15,lepi lasi,1,,,
1983,winter,1,15,mala fend,2,,,
1983,winter,1,15,phac ariz,1,,,
1983,winter,1,17,cryp micr,31,,,
1983,winter,1,17,desc pinn,12,,,
1983,winter,1,17,eria diff,37,,,
1983,winter,1,17,erig dive,1,,,
1983,winter,1,17,erio aber,31,,,
1983,winter,1,17,erod cicu,1,,,
1983,winter,1,17,gili sinu,25,,,
1983,winter,1,17,mala fend,8,,,
1983,winter,1,17,sper echi,3,,,
1983,winter,1,31,cryp cras,1,,,
1983,winter,1,31,cryp micr,2,,,
1983,winter,1,31,desc pinn,9,,,
1983,winter,1,31,eria diff,21,,,
1983,winter,1,31,erio aber,91,,,
1983,winter,1,31,gili sinu,1,,,
1983,winter,1,31,mala fend,7,,,
1983,winter,1,31,phac ariz,1,,,
1983,winter,1,31,sper echi,1,,,
1983,winter,1,33,cryp micr,1,,,
1983,winter,1,33,desc pinn,16,,,
1983,winter,1,33,eria diff,7,,,
1983,winter,1,33,erig dive,3,,,
1983,winter,1,33,erio aber,121,,,
1983,winter,1,33,gili sinu,1,,,
1983,winter,1,33,mala fend,2,,,
1983,winter,1,35,astr nutt,1,,,
1983,winter,1,35,cryp cras,4,,,
1983,winter,1,35,desc pinn,10,,,
1983,winter,1,35,eria diff,9,,,
1983,winter,1,35,erio aber,86,,,
1983,winter,1,35,erod cicu,1,,,
1983,winter,1,35,mala fend,3,,,
1983,winter,1,35,phac ariz,1,,,
1983,winter,1,35,sper echi,12,,,
1983,winter,1,37,desc pinn,12,,,
1983,winter,1,37,eria diff,2,,,
1983,winter,1,37,erio aber,291,,,
1983,winter,1,51,cryp micr,119,,,
1983,winter,1,51,desc pinn,12,,,
1983,winter,1,51,eria diff,43,,,
1983,winter,1,51,erio aber,139,,,
1983,winter,1,51,gili sinu,12,,,
1983,winter,1,51,mala fend,9,,,
1983,winter,1,51,micr lene,1,,,
1983,winter,1,53,cryp cras,2,,,
1983,winter,1,53,cryp micr,2,,,
1983,winter,1,53,desc pinn,8,,,
1983,winter,1,53,eria diff,6,,,
1983,winter,1,53,erio aber,241,,,
1983,winter,1,53,mala fend,8,,,
1983,winter,1,55,erio aber,14,,,
1983,winter,1,55,sper echi,2,,,
1983,winter,1,57,cryp micr,3,,,
1983,winter,1,57,eria diff,5,,,
1983,winter,1,57,erio aber,63,,,
1983,winter,1,57,mala fend,2,,,
1983,winter,1,57,phac ariz,3,,,
1983,winter,1,57,sper echi,1,,,
1983,winter,1,71,cryp micr,11,,,
1983,winter,1,71,desc pinn,1,,,
1983,winter,1,71,eria diff,47,,,
1983,winter,1,71,erio aber,47,,,
1983,winter,1,71,gili sinu,5,,,
1983,winter,1,71,mala fend,4,,,
1983,winter,1,71,sper echi,1,,,
1983,winter,1,73,cryp cras,1,,,
1983,winter,1,73,cryp micr,16,,,
1983,winter,1,73,desc pinn,5,,,
1983,winter,1,73,eria diff,15,,,
1983,winter,1,73,erio aber,243,,,
1983,winter,1,73,gili sinu,4,,,
1983,winter,1,73,mala fend,2,,,
1983,winter,1,73,micr lene,1,,,
1983,winter,1,75,cryp cras,3,,,
1983,winter,1,75,cryp micr,27,,,
1983,winter,1,75,desc pinn,8,,,
1983,winter,1,75,eria diff,4,,,
1983,winter,1,75,erio aber,82,,,
1983,winter,1,75,gili sinu,4,,,
1983,winter,1,75,mala fend,7,,,
1983,winter,1,75,sper echi,1,,,
1983,winter,1,77,cryp micr,3,,,
1983,winter,1,77,desc pinn,2,,,
1983,winter,1,77,dich pulc,1,,,
1983,winter,1,77,eria diff,6,,,
1983,winter,1,77,erio aber,30,,,
1983,winter,1,77,gili sinu,16,,,
1983,winter,1,77,mala fend,2,,,
1983,winter,2,11,cryp cras,1,,,
1983,winter,2,11,cryp micr,13,,,
1983,winter,2,11,desc pinn,23,,,
1983,winter,2,11,dich pulc,1,,,
1983,winter,2,11,eria diff,35,,,
1983,winter,2,11,erio aber,99,,,
1983,winter,2,11,gili sinu,11,,,
1983,winter,2,11,mala fend,2,,,
1983,winter,2,13,astr nutt,1,,,
1983,winter,2,13,eria diff,7,,,
1983,winter,2,13,erio aber,50,,,
1983,winter,2,13,gili sinu,1,,,
1983,winter,2,15,eria diff,14,,,
1983,winter,2,15,erio aber,49,,,
1983,winter,2,15,mala fend,1,,,
1983,winter,2,17,eria diff,4,,,
1983,winter,2,17,erio aber,26,,,
1983,winter,2,17,phac ariz,1,,,
1983,winter,2,17,sper echi,2,,,
1983,winter,2,31,cryp micr,17,,,
1983,winter,2,31,desc pinn,10,,,
1983,winter,2,31,dich pulc,1,,,
1983,winter,2,31,eria diff,42,,,
1983,winter,2,31,erio aber,80,,,
1983,winter,2,31,gili sinu,32,,,
1983,winter,2,31,mala fend,4,,,
1983,winter,2,31,oeno sp,1,,,
1983,winter,2,33,cryp micr,18,,,
1983,winter,2,33,desc pinn,18,,,
1983,winter,2,33,eria diff,39,,,
1983,winter,2,33,erio aber,46,,,
1983,winter,2,33,gili sinu,19,,,
1983,winter,2,33,mala fend,2,,,
1983,winter,2,33,phac ariz,1,,,
1983,winter,2,35,cryp micr,1,,,
1983,winter,2,35,desc pinn,8,,,
1983,winter,2,35,eria diff,2,,,
1983,winter,2,35,erio aber,10,,,
1983,winter,2,37,cryp cras,1,,,
1983,winter,2,37,cryp micr,1,,,
1983,winter,2,37,desc pinn,95,,,
1983,winter,2,37,eria diff,5,,,
1983,winter,2,37,erig dive,1,,,
1983,winter,2,37,erio aber,116,,,
1983,winter,2,37,mala fend,3,,,
1983,winter,2,37,sper echi,5,,,
1983,winter,2,51,cryp micr,6,,,
1983,winter,2,51,desc pinn,7,,,
1983,winter,2,51,eria diff,12,,,
1983,winter,2,51,erio aber,26,,,
1983,winter,2,51,gili sinu,19,,,
1983,winter,2,51,mala fend,2,,,
1983,winter,2,51,sper echi,1,,,
1983,winter,2,53,desc pinn,1,,,
1983,winter,2,53,eria diff,6,,,
1983,winter,2,53,erio aber,20,,,
1983,winter,2,53,gili sinu,1,,,
1983,winter,2,53,sper echi,1,,,
1983,winter,2,55,desc pinn,3,,,
1983,winter,2,55,eria diff,5,,,
1983,winter,2,55,erio aber,34,,,
1983,winter,2,55,gili sinu,1,,,
1983,winter,2,55,mala fend,1,,,
1983,winter,2,55,sper echi,1,,,
1983,winter,2,57,cryp micr,12,,,
1983,winter,2,57,desc pinn,24,,,
1983,winter,2,57,eria diff,53,,,
1983,winter,2,57,erig dive,1,,,
1983,winter,2,57,erio aber,71,,,
1983,winter,2,57,gili sinu,28,,,
1983,winter,2,57,lepi lasi,1,,,
1983,winter,2,57,mala fend,7,,,
1983,winter,2,71,cryp micr,5,,,
1983,winter,2,71,desc pinn,16,,,
1983,winter,2,71,eria diff,9,,,
1983,winter,2,71,erio aber,127,,,
1983,winter,2,71,erod cicu,5,,,
1983,winter,2,71,gili sinu,4,,,
1983,winter,2,71,mala fend,3,,,
1983,winter,2,73,desc pinn,4,,,
1983,winter,2,73,eria diff,1,,,
1983,winter,2,73,erio aber,27,,,
1983,winter,2,75,cryp micr,2,,,
1983,winter,2,75,desc pinn,5,,,
1983,winter,2,75,eria diff,22,,,
1983,winter,2,75,erio aber,69,,,
1983,winter,2,75,gili sinu,6,,,
1983,winter,2,75,mala fend,4,,,
1983,winter,2,77,cryp micr,1,,,
1983,winter,2,77,desc pinn,6,,,
1983,winter,2,77,eria diff,10,,,
1983,winter,2,77,erio aber,58,,,
1983,winter,2,77,gili sinu,12,,,
1983,winter,2,77,mala fend,2,,,
1983,winter,3,11,eria diff,29,,,
1983,winter,3,11,erio aber,13,,,
1983,winter,3,11,erod cicu,1,,,
1983,winter,3,11,mala fend,3,,,
1983,winter,3,11,sper echi,1,,,
1983,winter,3,13,desc pinn,9,,,
1983,winter,3,13,eria diff,2,,,
1983,winter,3,13,erio aber,11,,,
1983,winter,3,13,mala fend,1,,,
1983,winter,3,13,oeno sp,1,,,
1983,winter,3,15,eria diff,22,,,
1983,winter,3,15,erio aber,49,,,
1983,winter,3,15,erod texa,1,,,
1983,winter,3,15,mala fend,4,,,
1983,winter,3,17,bail mult,2,,,
1983,winter,3,17,cryp micr,2,,,
1983,winter,3,17,desc pinn,1,,,
1983,winter,3,17,eria diff,6,,,
1983,winter,3,17,erio aber,34,,,
1983,winter,3,17,lesq gord,1,,,
1983,winter,3,31,cryp micr,3,,,
1983,winter,3,31,desc pinn,4,,,
1983,winter,3,31,eria diff,21,,,
