"year","plot","transect","species","point"
1989,2,"NE","unkn forb",54
1989,2,"NE","bout aris",56
1989,2,"NE","bout aris",57
1989,2,"NE","guti saro",58
1989,2,"NE","unkn forb",59
1989,2,"NE","guti saro",60
1989,2,"NE","bout aris",61
1989,2,"NE","bout aris",62
1989,2,"NE","bout aris",65
1989,2,"NE","bout aris",66
1989,2,"NE","bout aris",67
1989,2,"NE","unkn forb",69
1989,2,"NE","unkn forb",70
1989,2,"NE","bout aris",73
1989,2,"NE","unkn forb",74
1989,2,"NE","bout aris",75
1989,2,"NE","bout aris",76
1989,2,"NE","bout aris",78
1989,2,"NE","bout aris",79
1989,2,"NE","bout aris",80
1989,2,"NE","bout aris",82
1989,2,"NE","bout aris",83
1989,2,"NE","bout aris",84
1989,2,"NE","bout aris",85
1989,2,"NE","bout aris",86
1989,2,"NE","bout aris",87
1989,2,"NE","guti saro",88
1989,2,"NE","bout aris",89
1989,2,"NE","bout aris",91
1989,2,"NE","bout aris",92
1989,2,"NE","bout aris",93
1989,2,"NE","bout aris",94
1989,2,"NE","guti saro",95
1989,2,"NE","unkn forb",96
1989,2,"NE","bout aris",97
1989,2,"NE","bout aris",98
1989,2,"NE","bout aris",99
1989,2,"NE","unkn forb",101
1989,2,"NE","bout aris",102
1989,2,"NE","bout aris",103
1989,2,"NE","bout aris",104
1989,2,"NE","bout aris",105
1989,2,"NE","unkn forb",106
1989,2,"NE","unkn forb",107
1989,2,"NE","bout aris",108
1989,2,"NE","bout aris",110
1989,2,"NE","bout aris",111
1989,2,"NE","bout aris",112
1989,2,"NE","bout aris",113
1989,2,"NE","unkn forb",114
1989,2,"NE","unkn forb",116
1989,2,"NE","bout aris",117
1989,2,"NE","unkn forb",118
1989,2,"NE","unkn forb",119
1989,2,"NE","bout aris",120
1989,2,"NE","ephe trif",121
1989,2,"NE","ephe trif",122
1989,2,"NE","ephe trif",123
1989,2,"NE","bout aris",124
1989,2,"NE","bout aris",125
1989,2,"NE","bout aris",126
1989,2,"NE","unkn forb",127
1989,2,"NE","unkn forb",129
1989,2,"NE","bout aris",130
1989,2,"NE","unkn forb",131
1989,2,"NE","bout aris",133
1989,2,"NE","bout aris",134
1989,2,"NE","bout aris",137
1989,2,"NE","unkn forb",140
1989,2,"NE","bout aris",141
1989,2,"NE","guti saro",142
1989,2,"NE","unkn forb",143
1989,2,"NE","bout barb",144
1989,2,"NE","bout aris",145
1989,2,"NE","bout aris",146
1989,2,"NE","guti saro",147
1989,2,"NE","unkn forb",148
1989,2,"NE","bout aris",150
1989,2,"NE","bout aris",152
1989,2,"NE","unkn forb",153
1989,2,"NE","bout aris",156
1989,2,"NE","unkn forb",158
1989,2,"NE","bout aris",161
1989,2,"NE","unkn forb",163
1989,2,"NE","pani hirt",164
1989,2,"NE","pani hirt",165
1989,2,"NE","unkn forb",167
1989,2,"NE","guti saro",168
1989,2,"NE","bout aris",170
1989,2,"NE","unkn forb",171
1989,2,"NE","unkn forb",172
1989,2,"NE","unkn forb",174
1989,2,"NE","unkn forb",175
1989,2,"NE","unkn forb",176
1989,2,"NE","unkn forb",177
1989,2,"NE","bout barb",178
1989,2,"NE","bout aris",179
1989,2,"NE","bout aris",180
1989,2,"NE","bout aris",181
1989,2,"NE","bout aris",182
1989,2,"NE","unkn forb",186
1989,2,"NE","unkn forb",187
1989,2,"NE","unkn forb",188
1989,2,"NE","bout aris",190
1989,2,"NE","unkn forb",191
1989,2,"NE","unkn forb",192
1989,2,"NE","bout aris",193
1989,2,"NE","bout aris",195
1989,2,"NE","unkn forb",197
1989,2,"NE","bout aris",198
1989,2,"NE","bout aris",199
1989,2,"NE","bout aris",200
1989,2,"NE","unkn forb",201
1989,2,"NE","bout aris",202
1989,2,"NE","unkn forb",203
1989,2,"NE","unkn forb",204
1989,2,"NE","bout aris",205
1989,2,"NE","unkn forb",206
1989,2,"NE","guti saro",207
1989,2,"NE","guti saro",208
1989,2,"NE","guti saro",210
1989,2,"NE","bout aris",211
1989,2,"NE","bout aris",217
1989,2,"NE","unkn forb",218
1989,2,"NE","bout aris",219
1989,2,"NE","bout aris",221
1989,2,"NE","bout aris",222
1989,2,"NE","bout aris",226
1989,2,"NE","unkn forb",227
1989,2,"NE","bout aris",228
1989,2,"NE","bout aris",229
1989,2,"NE","guti saro",230
1989,2,"NE","guti saro",231
1989,2,"NE","guti saro",232
1989,2,"NE","unkn forb",233
1989,2,"NE","unkn forb",234
1989,2,"NE","bout aris",235
1989,2,"NE","guti saro",236
1989,2,"NE","guti saro",237
1989,2,"NE","guti saro",238
1989,2,"NE","pani hirt",239
1989,2,"NE","bout aris",240
1989,2,"NE","bout aris",241
1989,2,"NE","unkn forb",242
1989,2,"NE","unkn forb",243
1989,2,"NE","bout aris",244
1989,2,"NE","bout aris",245
1989,2,"NE","bout barb",246
1989,2,"NE","bout aris",247
1989,2,"NE","bout aris",248
1989,2,"NE","bout aris",250
1989,2,"NW","bout aris",1
1989,2,"NW","bout aris",3
1989,2,"NW","bout aris",4
1989,2,"NW","unkn forb",5
1989,2,"NW","unkn forb",6
1989,2,"NW","guti saro",7
1989,2,"NW","guti saro",8
1989,2,"NW","unkn forb",9
1989,2,"NW","ephe trif",10
1989,2,"NW","ephe trif",11
1989,2,"NW","ephe trif",12
1989,2,"NW","ephe trif",13
1989,2,"NW","ephe trif",14
1989,2,"NW","ephe trif",15
1989,2,"NW","ephe trif",16
1989,2,"NW","ephe trif",17
1989,2,"NW","unkn forb",18
1989,2,"NW","bout aris",19
1989,2,"NW","bout aris",22
1989,2,"NW","unkn forb",23
1989,2,"NW","unkn forb",24
1989,2,"NW","bout aris",25
1989,2,"NW","bout aris",26
1989,2,"NW","bout aris",28
1989,2,"NW","bout aris",30
1989,2,"NW","unkn forb",31
1989,2,"NW","unkn forb",32
1989,2,"NW","bout aris",33
1989,2,"NW","bout aris",34
1989,2,"NW","aris adsc",35
1989,2,"NW","bout aris",36
1989,2,"NW","bout aris",37
1989,2,"NW","bout aris",38
1989,2,"NW","bout aris",39
1989,2,"NW","bout aris",41
1989,2,"NW","bout aris",42
1989,2,"NW","bout aris",44
1989,2,"NW","bout aris",45
1989,2,"NW","unkn forb",47
1989,2,"NW","bout aris",49
1989,2,"NW","unkn forb",52
1989,2,"NW","bout aris",53
1989,2,"NW","bout aris",54
1989,2,"NW","bout aris",55
1989,2,"NW","bout aris",56
1989,2,"NW","unkn forb",57
1989,2,"NW","unkn forb",58
1989,2,"NW","unkn forb",59
1989,2,"NW","bout aris",60
1989,2,"NW","unkn forb",62
1989,2,"NW","unkn forb",63
1989,2,"NW","bout aris",65
1989,2,"NW","unkn forb",66
1989,2,"NW","bout aris",67
1989,2,"NW","bout aris",69
1989,2,"NW","bout aris",71
1989,2,"NW","bout aris",72
1989,2,"NW","bout aris",74
1989,2,"NW","bout aris",75
1989,2,"NW","bout aris",76
1989,2,"NW","bout aris",77
1989,2,"NW","unkn forb",79
1989,2,"NW","unkn forb",81
1989,2,"NW","unkn forb",82
1989,2,"NW","unkn forb",83
1989,2,"NW","guti saro",84
1989,2,"NW","bout aris",87
1989,2,"NW","unkn forb",88
1989,2,"NW","bout aris",89
1989,2,"NW","unkn forb",90
1989,2,"NW","bout aris",91
1989,2,"NW","bout aris",92
1989,2,"NW","bout aris",94
1989,2,"NW","bout aris",95
1989,2,"NW","guti saro",96
1989,2,"NW","unkn forb",97
1989,2,"NW","bout aris",98
1989,2,"NW","bout aris",99
1989,2,"NW","bout aris",100
1989,2,"NW","bout aris",101
1989,2,"NW","bout aris",103
1989,2,"NW","bout aris",104
1989,2,"NW","bout aris",105
1989,2,"NW","bout aris",106
1989,2,"NW","bout aris",108
1989,2,"NW","bout aris",109
1989,2,"NW","pani hirt",110
1989,2,"NW","bout aris",111
1989,2,"NW","bout aris",112
1989,2,"NW","bout aris",113
1989,2,"NW","bout aris",114
1989,2,"NW","bout aris",116
1989,2,"NW","unkn forb",117
1989,2,"NW","bout aris",119
1989,2,"NW","bout aris",120
1989,2,"NW","guti saro",121
1989,2,"NW","guti saro",122
1989,2,"NW","bout aris",123
1989,2,"NW","bout aris",124
1989,2,"NW","bout aris",125
1989,2,"NW","bout aris",126
1989,2,"NW","pani ariz",127
1989,2,"NW","bout aris",128
1989,2,"NW","guti saro",130
1989,2,"NW","bout aris",132
1989,2,"NW","bout aris",133
1989,2,"NW","acac cons",134
1989,2,"NW","acac cons",135
1989,2,"NW","bout aris",136
1989,2,"NW","bout aris",137
1989,2,"NW","bout aris",139
1989,2,"NW","bout aris",140
1989,2,"NW","bout aris",141
1989,2,"NW","guti saro",142
1989,2,"NW","guti saro",143
1989,2,"NW","bout aris",144
1989,2,"NW","unkn forb",145
1989,2,"NW","unkn forb",146
1989,2,"NW","bout aris",147
1989,2,"NW","bout aris",148
1989,2,"NW","guti saro",149
1989,2,"NW","bout aris",150
1989,2,"NW","bout aris",151
1989,2,"NW","unkn forb",152
1989,2,"NW","bout aris",154
1989,2,"NW","bout aris",155
1989,2,"NW","bout aris",156
1989,2,"NW","bout aris",157
1989,2,"NW","bout aris",158
1989,2,"NW","bout aris",159
1989,2,"NW","bout aris",160
1989,2,"NW","bout aris",161
1989,2,"NW","unkn forb",162
1989,2,"NW","bout aris",163
1989,2,"NW","bout aris",164
1989,2,"NW","bout aris",165
1989,2,"NW","bout aris",166
1989,2,"NW","bout aris",167
1989,2,"NW","guti saro",168
1989,2,"NW","guti saro",169
1989,2,"NW","bout aris",170
1989,2,"NW","bout aris",171
1989,2,"NW","bout aris",172
1989,2,"NW","unkn forb",173
1989,2,"NW","bout aris",174
1989,2,"NW","unkn forb",175
1989,2,"NW","bout aris",176
1989,2,"NW","aris adsc",177
1989,2,"NW","ephe trif",178
1989,2,"NW","ephe trif",179
1989,2,"NW","unkn forb",180
1989,2,"NW","bout aris",181
1989,2,"NW","bout aris",182
1989,2,"NW","bout aris",183
1989,2,"NW","unkn forb",184
1989,2,"NW","bout aris",185
1989,2,"NW","bout aris",186
1989,2,"NW","guti saro",187
1989,2,"NW","bout aris",188
1989,2,"NW","bout aris",189
1989,2,"NW","unkn forb",190
1989,2,"NW","unkn forb",191
1989,2,"NW","bout aris",192
1989,2,"NW","unkn forb",194
1989,2,"NW","unkn forb",195
1989,2,"NW","bout aris",196
1989,2,"NW","bout aris",197
1989,2,"NW","bout aris",198
1989,2,"NW","unkn forb",199
1989,2,"NW","bout aris",200
1989,2,"NW","guti saro",202
1989,2,"NW","guti saro",203
1989,2,"NW","bout aris",204
1989,2,"NW","bout aris",205
1989,2,"NW","bout aris",206
1989,2,"NW","bout aris",207
1989,2,"NW","unkn forb",208
1989,2,"NW","bout aris",209
1989,2,"NW","unkn forb",211
1989,2,"NW","unkn forb",212
1989,2,"NW","bout aris",213
1989,2,"NW","unkn forb",214
1989,2,"NW","unkn forb",215
1989,2,"NW","bout aris",216
1989,2,"NW","bout aris",217
1989,2,"NW","bout aris",218
1989,2,"NW","bout aris",219
1989,2,"NW","bout aris",221
1989,2,"NW","bout aris",222
1989,2,"NW","bout aris",223
1989,2,"NW","pani hirt",224
1989,2,"NW","unkn forb",225
1989,2,"NW","ephe trif",227
1989,2,"NW","ephe trif",228
1989,2,"NW","ephe trif",229
1989,2,"NW","ephe trif",230
1989,2,"NW","ephe trif",231
1989,2,"NW","ephe trif",232
1989,2,"NW","ephe trif",233
1989,2,"NW","unkn forb",234
1989,2,"NW","bout aris",235
1989,2,"NW","bout aris",237
1989,2,"NW","bout aris",238
1989,2,"NW","bout aris",239
1989,2,"NW","bout aris",240
1989,2,"NW","bout aris",242
1989,2,"NW","bout aris",243
1989,2,"NW","bout aris",244
1989,2,"NW","bout aris",245
1989,2,"NW","bout aris",246
1989,2,"NW","bout aris",247
1989,2,"NW","unkn forb",248
1989,2,"NW","bout aris",249
1989,2,"SE","bout aris",1
1989,2,"SE","bout aris",2
1989,2,"SE","bout aris",3
1989,2,"SE","pani ariz",7
1989,2,"SE","erag lehm",9
1989,2,"SE","pani ariz",11
1989,2,"SE","unkn forb",13
1989,2,"SE","bout aris",14
1989,2,"SE","bout aris",15
1989,2,"SE","erag lehm",16
1989,2,"SE","erag lehm",17
1989,2,"SE","erag lehm",18
1989,2,"SE","erag lehm",19
1989,2,"SE","bout aris",20
1989,2,"SE","unkn forb",21
1989,2,"SE","guti saro",22
1989,2,"SE","guti saro",23
1989,2,"SE","guti saro",24
1989,2,"SE","guti saro",25
1989,2,"SE","guti saro",26
1989,2,"SE","unkn forb",27
1989,2,"SE","bout aris",29
1989,2,"SE","bout aris",30
1989,2,"SE","guti saro",31
1989,2,"SE","pani hirt",32
1989,2,"SE","bout aris",34
1989,2,"SE","bout aris",35
1989,2,"SE","bout aris",37
1989,2,"SE","erag lehm",39
1989,2,"SE","erag lehm",40
1989,2,"SE","erag lehm",41
1989,2,"SE","bout aris",43
1989,2,"SE","unkn forb",46
1989,2,"SE","bout aris",47
1989,2,"SE","bout aris",48
1989,2,"SE","unkn forb",50
1989,2,"SE","guti saro",51
1989,2,"SE","guti saro",52
1989,2,"SE","guti saro",53
1989,2,"SE","guti saro",54
1989,2,"SE","bout aris",55
1989,2,"SE","guti saro",56
1989,2,"SE","unkn forb",57
1989,2,"SE","unkn forb",58
1989,2,"SE","unkn forb",60
1989,2,"SE","bout aris",64
1989,2,"SE","bout aris",65
1989,2,"SE","unkn forb",67
1989,2,"SE","bout aris",68
1989,2,"SE","bout aris",69
1989,2,"SE","bout aris",71
1989,2,"SE","unkn forb",72
1989,2,"SE","guti saro",73
1989,2,"SE","bout aris",76
1989,2,"SE","bout aris",77
1989,2,"SE","guti saro",78
1989,2,"SE","bout aris",79
1989,2,"SE","bout aris",80
1989,2,"SE","bout aris",81
1989,2,"SE","bout aris",82
1989,2,"SE","unkn forb",84
1989,2,"SE","bout aris",86
1989,2,"SE","guti saro",87
1989,2,"SE","guti saro",88
1989,2,"SE","bout aris",89
1989,2,"SE","bout aris",90
1989,2,"SE","bout aris",91
1989,2,"SE","unkn forb",92
1989,2,"SE","bout aris",93
1989,2,"SE","bout aris",94
1989,2,"SE","guti saro",95
1989,2,"SE","bout aris",97
1989,2,"SE","bout aris",99
1989,2,"SE","guti saro",100
1989,2,"SE","bout aris",101
1989,2,"SE","bout aris",102
1989,2,"SE","bout aris",103
1989,2,"SE","unkn forb",104
1989,2,"SE","unkn forb",105
1989,2,"SE","bout aris",106
1989,2,"SE","bout aris",107
1989,2,"SE","bout aris",109
1989,2,"SE","unkn forb",110
1989,2,"SE","unkn forb",111
1989,2,"SE","bout aris",112
1989,2,"SE","bout aris",113
1989,2,"SE","bout aris",114
1989,2,"SE","bout aris",115
1989,2,"SE","bout aris",116
1989,2,"SE","bout aris",117
1989,2,"SE","bout aris",118
1989,2,"SE","bout aris",119
1989,2,"SE","bout aris",120
1989,2,"SE","ephe trif",121
1989,2,"SE","ephe trif",122
1989,2,"SE","ephe trif",123
1989,2,"SE","ephe trif",124
1989,2,"SE","guti saro",125
1989,2,"SE","guti saro",126
1989,2,"SE","guti saro",127
1989,2,"SE","guti saro",128
1989,2,"SE","guti saro",129
1989,2,"SE","guti saro",130
1989,2,"SE","pani hirt",131
1989,2,"SE","pani hirt",132
1989,2,"SE","bout aris",133
1989,2,"SE","bout aris",134
1989,2,"SE","bout aris",135
1989,2,"SE","bout aris",137
1989,2,"SE","bout aris",140
1989,2,"SE","unkn forb",141
1989,2,"SE","bout aris",142
1989,2,"SE","bout aris",144
1989,2,"SE","bout aris",145
1989,2,"SE","bout aris",146
1989,2,"SE","bout aris",147
1989,2,"SE","tric cali",148
1989,2,"SE","tric cali",149
1989,2,"SE","bout aris",151
1989,2,"SE","bout aris",153
1989,2,"SE","bout aris",157
1989,2,"SE","bout aris",158
1989,2,"SE","bout aris",161
1989,2,"SE","bout aris",162
1989,2,"SE","bout aris",163
1989,2,"SE","unkn forb",164
1989,2,"SE","bout aris",165
1989,2,"SE","bout aris",166
1989,2,"SE","bout aris",167
1989,2,"SE","guti saro",168
1989,2,"SE","bout aris",169
1989,2,"SE","bout aris",170
1989,2,"SE","bout aris",173
1989,2,"SE","bout aris",174
1989,2,"SE","bout aris",175
1989,2,"SE","bout aris",176
1989,2,"SE","bout aris",177
1989,2,"SE","bout aris",178
1989,2,"SE","bout aris",180
1989,2,"SE","unkn forb",181
1989,2,"SE","bout aris",182
1989,2,"SE","unkn forb",183
1989,2,"SE","bout aris",184
1989,2,"SE","bout aris",185
1989,2,"SE","bout aris",188
1989,2,"SE","bout aris",189
1989,2,"SE","bout aris",190
1989,2,"SE","bout aris",191
1989,2,"SE","bout aris",192
1989,2,"SE","bout aris",193
1989,2,"SE","bout aris",194
1989,2,"SE","bout aris",195
1989,2,"SE","bout aris",196
1989,2,"SE","bout aris",197
1989,2,"SE","bout aris",198
1989,2,"SE","bout aris",199
1989,2,"SE","bout aris",200
1989,2,"SE","bout aris",201
1989,2,"SE","bout aris",202
1989,2,"SE","bout aris",203
1989,2,"SE","bout aris",206
1989,2,"SE","bout aris",207
1989,2,"SE","bout aris",211
1989,2,"SE","bout aris",212
1989,2,"SE","bout aris",213
1989,2,"SE","bout aris",214
1989,2,"SE","unkn forb",215
1989,2,"SE","unkn forb",217
1989,2,"SE","bout aris",218
1989,2,"SE","bout aris",219
1989,2,"SE","unkn forb",220
1989,2,"SE","bout aris",221
1989,2,"SE","bout aris",222
1989,2,"SE","unkn forb",224
1989,2,"SE","bout aris",225
1989,2,"SE","bout aris",227
1989,2,"SE","bout aris",228
1989,2,"SE","bout aris",229
1989,2,"SE","unkn forb",230
1989,2,"SE","bout aris",233
1989,2,"SE","bout aris",234
1989,2,"SE","bout aris",235
1989,2,"SE","guti saro",236
1989,2,"SE","bout aris",239
1989,2,"SE","bout aris",240
1989,2,"SE","guti saro",242
1989,2,"SE","guti saro",243
1989,2,"SE","bout aris",244
1989,2,"SE","unkn forb",245
1989,2,"SE","muhl port",246
1989,2,"SE","muhl port",247
1989,2,"SE","ephe trif",248
1989,2,"SE","muhl port",249
1989,2,"SE","unkn shrb",249
1989,2,"SE","muhl port",250
1989,2,"SE","unkn shrb",250
1989,2,"SW","guti saro",1
1989,2,"SW","unkn forb",3
1989,2,"SW","unkn forb",4
1989,2,"SW","unkn forb",5
1989,2,"SW","bout aris",7
1989,2,"SW","bout aris",8
1989,2,"SW","bout aris",13
1989,2,"SW","unkn forb",14
1989,2,"SW","bout aris",17
1989,2,"SW","bout aris",18
1989,2,"SW","bout aris",19
1989,2,"SW","bout aris",20
1989,2,"SW","bout aris",24
1989,2,"SW","bout aris",28
1989,2,"SW","bout aris",29
1989,2,"SW","guti saro",30
1989,2,"SW","guti saro",31
1989,2,"SW","unkn forb",32
1989,2,"SW","bout aris",33
1989,2,"SW","bout aris",34
1989,2,"SW","bout aris",35
1989,2,"SW","acac cons",36
1989,2,"SW","acac cons",37
1989,2,"SW","acac cons",38
1989,2,"SW","acac cons",39
1989,2,"SW","acac cons",40
1989,2,"SW","acac cons",41
1989,2,"SW","acac cons",42
1989,2,"SW","acac cons",43
1989,2,"SW","acac cons",44
1989,2,"SW","acac cons",45
1989,2,"SW","unkn forb",46
1989,2,"SW","unkn forb",49
1989,2,"SW","acac cons",50
1989,2,"SW","unkn forb",52
1989,2,"SW","unkn forb",54
1989,2,"SW","bout aris",55
1989,2,"SW","unkn forb",56
1989,2,"SW","unkn forb",59
1989,2,"SW","unkn forb",61
1989,2,"SW","unkn forb",62
1989,2,"SW","unkn forb",63
1989,2,"SW","bout aris",64
1989,2,"SW","unkn forb",66
1989,2,"SW","unkn forb",68
1989,2,"SW","pani sp",69
1989,2,"SW","unkn forb",70
1989,2,"SW","unkn forb",72
1989,2,"SW","bout aris",73
1989,2,"SW","unkn forb",74
1989,2,"SW","hapl sp",75
1989,2,"SW","hapl sp",76
1989,2,"SW","acac cons",77
1989,2,"SW","acac cons",78
1989,2,"SW","acac cons",79
1989,2,"SW","bout aris",80
1989,2,"SW","bout aris",82
1989,2,"SW","bout aris",83
1989,2,"SW","unkn forb",84
1989,2,"SW","unkn forb",85
1989,2,"SW","guti saro",86
1989,2,"SW","guti saro",87
1989,2,"SW","aris adsc",88
1989,2,"SW","aris adsc",89
1989,2,"SW","unkn forb",90
1989,2,"SW","bout aris",91
1989,2,"SW","aris adsc",92
1989,2,"SW","aris adsc",93
1989,2,"SW","bout aris",95
1989,2,"SW","aris adsc",96
1989,2,"SW","bout aris",97
1989,2,"SW","aris adsc",98
1989,2,"SW","aris adsc",99
1989,2,"SW","aris adsc",100
1989,2,"SW","aris adsc",101
1989,2,"SW","bout aris",102
1989,2,"SW","bout aris",103
1989,2,"SW","bout aris",104
1989,2,"SW","aris adsc",106
1989,2,"SW","bout aris",107
1989,2,"SW","bout aris",108
1989,2,"SW","unkn forb",109
1989,2,"SW","bout aris",110
1989,2,"SW","bout aris",111
1989,2,"SW","bout aris",112
1989,2,"SW","bout aris",113
1989,2,"SW","bout aris",114
1989,2,"SW","bout aris",116
1989,2,"SW","bout aris",117
1989,2,"SW","bout aris",119
1989,2,"SW","bout aris",120
1989,2,"SW","bout aris",122
1989,2,"SW","unkn forb",123
1989,2,"SW","bout aris",124
1989,2,"SW","bout aris",126
1989,2,"SW","bout aris",128
1989,2,"SW","bout aris",131
1989,2,"SW","bout aris",132
1989,2,"SW","bout aris",133
1989,2,"SW","bout aris",134
1989,2,"SW","bout aris",135
1989,2,"SW","bout aris",136
1989,2,"SW","bout aris",137
1989,2,"SW","unkn forb",138
1989,2,"SW","unkn forb",139
1989,2,"SW","bout aris",140
1989,2,"SW","bout aris",142
1989,2,"SW","pani sp",143
1989,2,"SW","bout aris",145
1989,2,"SW","hapl sp",147
1989,2,"SW","hapl sp",148
1989,2,"SW","hapl sp",149
1989,2,"SW","bout aris",150
1989,2,"SW","bout aris",151
1989,2,"SW","unkn forb",152
1989,2,"SW","bout aris",154
1989,2,"SW","bout aris",155
1989,2,"SW","bout aris",156
1989,2,"SW","unkn forb",157
1989,2,"SW","pani sp",158
1989,2,"SW","unkn forb",159
1989,2,"SW","bout aris",160
1989,2,"SW","unkn forb",161
1989,2,"SW","bout aris",162
1989,2,"SW","bout aris",163
1989,2,"SW","hapl sp",164
1989,2,"SW","hapl sp",165
1989,2,"SW","bout aris",167
1989,2,"SW","unkn forb",168
1989,2,"SW","hapl sp",169
1989,2,"SW","unkn forb",170
1989,2,"SW","bout aris",171
1989,2,"SW","bout aris",172
1989,2,"SW","aris adsc",173
1989,2,"SW","unkn forb",175
1989,2,"SW","hapl sp",176
1989,2,"SW","hapl sp",177
1989,2,"SW","guti saro",178
1989,2,"SW","unkn forb",180
1989,2,"SW","bout aris",181
1989,2,"SW","hapl sp",182
1989,2,"SW","unkn forb",185
1989,2,"SW","unkn forb",186
1989,2,"SW","hapl sp",187
1989,2,"SW","hapl sp",188
1989,2,"SW","ephe trif",190
1989,2,"SW","ephe trif",191
1989,2,"SW","ephe trif",192
1989,2,"SW","hapl sp",193
1989,2,"SW","hapl sp",194
1989,2,"SW","hapl sp",195
1989,2,"SW","unkn forb",197
1989,2,"SW","unkn forb",198
1989,2,"SW","unkn forb",199
1989,2,"SW","pani sp",201
1989,2,"SW","pani sp",202
1989,2,"SW","hapl sp",203
1989,2,"SW","hapl sp",204
1989,2,"SW","unkn forb",205
1989,2,"SW","unkn forb",207
1989,2,"SW","pani sp",208
1989,2,"SW","unkn forb",209
1989,2,"SW","unkn forb",210
1989,2,"SW","pani sp",211
1989,2,"SW","bout aris",212
1989,2,"SW","bout aris",213
1989,2,"SW","bout aris",214
1989,2,"SW","unkn forb",215
1989,2,"SW","bout aris",216
1989,2,"SW","bout barb",219
1989,2,"SW","guti saro",220
1989,2,"SW","guti saro",221
1989,2,"SW","unkn forb",225
1989,2,"SW","unkn forb",226
1989,2,"SW","hapl sp",227
1989,2,"SW","unkn forb",230
1989,2,"SW","guti saro",232
1989,2,"SW","guti saro",233
1989,2,"SW","guti saro",234
1989,2,"SW","unkn forb",235
1989,2,"SW","guti saro",236
1989,2,"SW","guti saro",237
1989,2,"SW","unkn forb",238
1989,2,"SW","unkn forb",240
1989,2,"SW","unkn forb",243
1989,2,"SW","pani ariz",245
1989,2,"SW","erag lehm",246
1989,2,"SW","erag lehm",247
1989,2,"SW","pani ariz",248
1989,3,"NE","unkn forb",1
1989,3,"NE","bout aris",2
1989,3,"NE","bout aris",4
1989,3,"NE","bout aris",5
1989,3,"NE","bout aris",6
1989,3,"NE","bout aris",7
1989,3,"NE","unkn forb",8
1989,3,"NE","bout aris",9
1989,3,"NE","bout aris",10
1989,3,"NE","bout aris",11
1989,3,"NE","bout aris",12
1989,3,"NE","bout aris",13
1989,3,"NE","unkn forb",14
1989,3,"NE","unkn forb",15
1989,3,"NE","aris adsc",16
1989,3,"NE","unkn forb",17
1989,3,"NE","aris adsc",22
1989,3,"NE","bout aris",23
1989,3,"NE","bout aris",24
1989,3,"NE","aris adsc",25
1989,3,"NE","bout aris",27
1989,3,"NE","bout aris",28
1989,3,"NE","aris adsc",29
1989,3,"NE","aris adsc",30
1989,3,"NE","unkn forb",31
1989,3,"NE","unkn forb",32
1989,3,"NE","aris adsc",33
1989,3,"NE","unkn forb",34
1989,3,"NE","unkn forb",35
1989,3,"NE","unkn forb",36
1989,3,"NE","muhl port",37
1989,3,"NE","unkn shrb",37
1989,3,"NE","muhl port",38
1989,3,"NE","unkn shrb",38
1989,3,"NE","muhl port",39
1989,3,"NE","unkn shrb",39
1989,3,"NE","muhl port",40
1989,3,"NE","unkn shrb",40
1989,3,"NE","muhl port",41
1989,3,"NE","aris adsc",43
1989,3,"NE","bout aris",45
1989,3,"NE","hapl sp",46
1989,3,"NE","hapl sp",47
1989,3,"NE","hapl sp",48
1989,3,"NE","hapl sp",49
1989,3,"NE","aris adsc",50
1989,3,"NE","guti saro",51
1989,3,"NE","guti saro",52
1989,3,"NE","guti saro",53
1989,3,"NE","guti saro",54
1989,3,"NE","aris adsc",55
1989,3,"NE","bout barb",57
